"month","country","date","new_cases_month","index","NI_diff","mean_half_year","total_sum","F_Vero","B_Vero","infection","F_Vero_per_month","F_W_V","F_WC_V","F_B_V","F_BC_V","F_I_BWP","F_I_WP","F_I_BCWP","cut_off","NPI","T_Vero","P_Vero","travel","travel_route","GR_NCM_log_diff","F_I","total_case","sub_lineage","sub_gisaid","sub_richness","sub_evenness","month1","year","travel2"
"2020-04","Costa Rica",2020-04-01,372,1,-141710,1056,1117989,0,0,0,0,0,0,0,0,0,0,0,FALSE,76.7613333333333,0,0,NA,953,0.0695690743262869,0,719,NA,NA,NA,NA,4,2020,6.8596149036542
"2020-05","Costa Rica",2020-05-01,337,1,-141710,1056,1117989,0,0,0,0,0,0,0,0,0,0,0,FALSE,72.22,0,0,NA,337,-0.0988109239207846,0,1056,NA,NA,NA,NA,5,2020,5.82008293035236
"2020-06","Costa Rica",2020-06-01,2403,2,-140654,138582,1117989,0,0,0,0,0,0,0,0,0,0,0,TRUE,72.4516666666667,0,0,NA,348,1.96439030538411,0,3459,1.68274336678902,0.711473780871207,5.95,0.943936923039061,6,2020,5.85220247977447
"2020-07","Costa Rica",2020-07-01,14361,2,-140654,138582,1117989,0,0,0,0,0,0,0,0,0,0,0,TRUE,73.61,0,0,NA,464,1.78779824232415,0,17820,1.58855751246619,0.931469423745712,6.75,0.833222185357471,7,2020,6.13988455222626
"2020-08","Costa Rica",2020-08-01,23467,2,-140654,138582,1117989,0,0,0,0,0,0,0,0,0,0,0,TRUE,68.8154838709677,0,0,NA,984,0.491078979861976,0,41287,0.615467372566865,0.615467372566865,2,0.887931726231176,8,2020,6.89162589705225
"2020-09","Costa Rica",2020-09-01,34473,2,-140654,138582,1117989,0,0,0,0,0,0,0,0,0,0,0,TRUE,62.1583333333333,0,0,NA,373,0.384581230003148,0,75760,0.65720351898312,0.65720351898312,2.86,0.632102961648992,9,2020,5.92157841964382
"2020-10","Costa Rica",2020-10-01,34211,2,-140654,138582,1117989,0,0,0,0,0,0,0,0,0,0,0,TRUE,59.1067741935484,0,0,NA,527,-0.00762917916237527,0,109971,0.791413213517169,0.410933371762578,2.97,0.727823555447704,10,2020,6.26720054854136
"2020-11","Costa Rica",2020-11-01,29667,2,-140654,138582,1117989,0,0,0,0,0,0,0,0,0,0,0,TRUE,55.56,0,0,1196,1196,-0.142511912825269,0,139638,0.613239889664621,0.613239889664621,2.9,0.580748467896865,11,2020,7.08673793451058
"2020-12","Costa Rica",2020-12-01,29683,3,-3128,179348,1117989,0,0,91.6128571428572,0,0,0,0,0,0,0,0,TRUE,55.8287096774194,0,0,1495,1450,0.00053917440227913,0,169321,0.988030821570606,0.62214623276175,7.63,0.486446453240723,12,2020,7.27931883541462
"2021-01","Costa Rica",2021-01-01,23955,3,-3128,179348,1117989,0.0166666666666667,0,91.6128571428572,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0,0.0152688095238096,0.0152688095238096,0,TRUE,63.89,0.446,0.436,1611,1347,-0.214397421023156,0.0152688095238096,193276,2.15534101872709,1.04453584589962,18.68,0.73669518648129,1,2021,7.20563517641036
"2021-02","Costa Rica",2021-02-01,11065,3,-3128,179348,1117989,0.6175,0,91.6128571428572,0.600833333333333,0.6175,0.0166666666666667,0.6175,0.0166666666666667,0.565709392857143,0.565709392857143,0.0152688095238096,TRUE,58.3325,1.61,0.9925,1340,1340,-0.772390096832073,0.565709392857143,204341,2.33503176004681,1.29000611397771,18.25,0.804401282932218,2,2021,7.20042489294496
"2021-03","Costa Rica",2021-03-01,12423,3,-3128,179348,1117989,1.615,0,91.6128571428572,0.9975,1.615,0.6175,1.615,0.6175,1.47954764285714,1.47954764285714,0.565709392857143,TRUE,56.8387096774194,5.065,3.45,1401,1401,0.115762619728526,1.47954764285714,216764,2.39508572280773,1.39011581757208,21.15,0.785087678833837,3,2021,7.24494154633701
"2021-04","Costa Rica",2021-04-01,34227,3,-3128,179348,1117989,4.7375,0,91.6128571428572,3.1225,4.7375,1.615,4.7375,1.615,4.34015910714286,4.34015910714286,1.47954764285714,TRUE,62.04,12.6925,7.9525,1864,1626,1.0134652130508,4.34015910714286,250991,1.91793349837809,1.3581636740625,18.74,0.654679175527655,4,2021,7.39387829010776
"2021-05","Costa Rica",2021-05-01,67995,3,-3128,179348,1117989,9.255,0,91.6128571428572,4.5175,9.255,4.7375,9.255,4.7375,8.47876992857143,8.47876992857143,4.34015910714286,TRUE,59.7374193548387,23.1275,13.8725,2202,2202,0.68641936677858,8.47876992857143,318986,1.56270255965701,1.28684257575312,11.36,0.64372726271405,5,2021,7.69712131728263
"2021-06","Costa Rica",2021-06-01,48952,4,37638,247853,1117989,14.32,0,91.6128571428572,5.065,14.32,9.255,14.32,9.255,13.1189611428572,13.1189611428572,8.47876992857143,TRUE,58.1523333333333,40.814,26.49,2598,2539,-0.328593946900682,13.1189611428572,367938,2.01740623839353,1.4538243233629,15.89,0.730032379922239,6,2021,7.83952558170468
"2021-07","Costa Rica",2021-07-01,38876,4,37638,247853,1117989,16.1575,0,91.6128571428572,1.8375,16.1408333333333,14.32,16.1408333333333,14.32,14.7870785833333,14.7870785833333,13.1189611428572,TRUE,54.96,55.29,39.1325,2718,2476,-0.230463132519015,14.8023473928572,406814,2.37154451037308,1.38143940149596,22.76,0.759164216293847,7,2021,7.81439963380449
"2021-08","Costa Rica",2021-08-01,56912,4,37638,247853,1117989,19.3875,0,91.6128571428572,3.23,18.77,16.1408333333333,18.77,16.1408333333333,17.1957332857143,17.1957332857143,14.7870785833333,TRUE,54.63,76.8775,57.4925,2245,1944,0.381129121564875,17.7614426785714,463726,2.2424445584969,0.912849953372882,21.49,0.731201351275516,8,2021,7.57250298502038
"2021-09","Costa Rica",2021-09-01,68459,4,37638,247853,1117989,36.14,0,91.6128571428572,16.7525,34.525,18.77,34.525,18.77,31.6293389285714,31.6293389285714,17.1957332857143,TRUE,54.63,98.8875,62.745,1928,1676,0.184728810719433,33.1088865714286,532185,1.87365548947931,0.368775928815303,17.97,0.648922062313335,9,2021,7.42416528104203
"2021-10","Costa Rica",2021-10-01,27513,4,37638,247853,1117989,46.79,0,91.6128571428572,10.65,42.0525,34.525,42.0525,34.525,38.52549675,38.52549675,31.6293389285714,TRUE,54.63,115.493333333333,68.7066666666667,2125,1745,-0.911576405680616,42.8656558571429,559698,1.9996382454597,0.0214073069533984,20.27,0.664751361132793,10,2021,7.46450983463653
"2021-11","Costa Rica",2021-11-01,7141,4,37638,247853,1117989,58.806,0.516,91.6128571428572,12.016,49.551,42.0525,50.067,42.0525,45.8678091857143,45.3950868428572,38.52549675,TRUE,52.406,133.7,74.378,2887,2126,-1.34880579767794,53.8738567714286,566839,1.98266653007874,0.0428632105238794,22.25,0.639242564129961,11,2021,7.66199755890189
"2021-12","Costa Rica",2021-12-01,3717,5,106143,324199,1117989,66.1225,2.96,91.6128571428572,7.3165,51.8025,49.551,54.7625,50.067,50.1694908928572,47.4577503214286,45.8678091857143,TRUE,46.0861290322581,145.49,76.4075,4368,2029,-0.652935931251857,60.5767114642858,570556,2.47133712941676,0,23.09,0.787404441234608,12,2021,7.61529833982581
"2022-01","Costa Rica",2022-01-01,124309,5,106143,324199,1117989,70.428,9.692,91.6128571428572,4.30549999999999,54.2705,51.8025,63.9625,54.7625,58.59787375,49.7187556357143,50.1694908928572,TRUE,54.4809677419355,157.972,77.856,5011,1940,3.50985351005104,64.5211030285715,694865,1.81403127012543,0.515032016041493,6.67,0.958178115203146,1,2022,7.57044325205737
"2022-02","Costa Rica",2022-02-01,112063,5,106143,324199,1117989,73.3425,17.855,91.6128571428572,2.9145,53.955,54.2705,71.81,63.9625,65.7871927142858,49.4297170714286,58.59787375,FALSE,50,171.745,80.55,4188,1872,-0.10370918821488,67.19115975,806928,NA,NA,NA,NA,2,2022,7.53476265703754
"2019-12","Croatia",2019-12-01,NA,1,-152051,2246,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,114,NA,0,NA,NA,NA,NA,NA,12,2019,4.7361984483945
"2020-01","Croatia",2020-01-01,NA,1,-152051,2246,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,187,NA,0,NA,NA,NA,NA,NA,1,2020,5.23110861685459
"2020-02","Croatia",2020-02-01,6,1,-152051,2246,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,13.89,0,0,NA,821,NA,0,6,NA,NA,NA,NA,2,2020,6.71052310945243
"2020-03","Croatia",2020-03-01,861,1,-152051,2246,1232379,0,0,0,0,0,0,0,0,0,0,0,TRUE,50.5390322580645,0,0,1533,1156,4.96633503519968,0,867,0.504379513525636,0.745034424906293,2.11111111111111,0.776828115690998,3,2020,7.05272104923232
"2020-04","Croatia",2020-04-01,1209,1,-152051,2246,1232379,0,0,0,0,0,0,0,0,0,0,0,TRUE,95.4346666666667,0,0,2136,1273,0.339454346187062,0,2076,0.0786130696992538,0.152510039850118,1.11475409836066,0.988327976293498,4,2020,7.14913159855741
"2020-05","Croatia",2020-05-01,170,1,-152051,2246,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,72.7883870967742,0,0,7883,2177,-1.96175041356453,0,2246,NA,NA,NA,NA,5,2020,7.68570306123455
"2020-06","Croatia",2020-06-01,531,2,-149805,126196,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,53.2733333333333,0,0,24999,3856,1.13896358419168,0,2777,NA,NA,NA,NA,6,2020,8.25738565573044
"2020-07","Croatia",2020-07-01,2362,2,-149805,126196,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,45.0435483870968,0,0,40513,4279,1.49250197551537,0,5139,NA,NA,NA,NA,7,2020,8.36147461641682
"2020-08","Croatia",2020-08-01,5130,2,-149805,126196,1232379,0,0,0,0,0,0,0,0,0,0,0,TRUE,35.19,0,0,43630,4167,0.775596941407507,0,10269,0.117982498818714,0.0737390617616963,1.17021276595745,1,8,2020,8.33495163142245
"2020-09","Croatia",2020-09-01,6324,2,-149805,126196,1232379,0,0,0,0,0,0,0,0,0,0,0,TRUE,29.998,0,0,16276,2604,0.209246260164548,0,16593,0.597372401146516,0.248950329059944,2.02247191011236,0.973821849816563,9,2020,7.86480400332846
"2020-10","Croatia",2020-10-01,32723,2,-149805,126196,1232379,0,0,0,0,0,0,0,0,0,0,0,TRUE,29.238064516129,0,0,14570,2686,1.64372627522589,0,49316,0.106147632359717,0.0470420588235977,1.16279069767442,1,10,2020,7.89580837708318
"2020-11","Croatia",2020-11-01,79126,2,-149805,126196,1232379,0,0,0,0,0,0,0,0,0,0,0,TRUE,34.783,0,0,10494,2501,0.882963324042015,0,128442,0.617071813884901,0.288360323311097,2.13186813186813,0.950902450953482,11,2020,7.82444593087762
"2020-12","Croatia",2020-12-01,82395,3,-25855,227739,1232379,0,0,0,0,0,0,0,0,0,0,0,FALSE,58.1538709677419,0,0,7963,2001,0.0404832368475674,0,210837,NA,NA,NA,NA,12,2020,7.60140233458373
"2021-01","Croatia",2021-01-01,21589,3,-25855,227739,1232379,0.29,0,93.389108162038,0.29,0.29,0,0.29,0,0.27082841366991,0.27082841366991,0,TRUE,59.3470967741935,0.999230769230769,0.831818181818182,7310,2261,-1.33934082974837,0.27082841366991,232426,1.33027744787277,1.02255255776118,4.62,0.911036800639963,1,2021,7.72356247227797
"2021-02","Croatia",2021-02-01,10547,3,-25855,227739,1232379,1.133,0,91.0785364645102,0.843,1.133,0.29,1.133,0.29,1.0319198181429,1.0319198181429,0.26412775574708,TRUE,52.78,3.158,2.03,9416,2275,-0.716342466419844,1.0319198181429,242973,1.92090245708989,1.25458944647651,15.54,0.703219475615134,2,2021,7.72973533138505
"2021-03","Croatia",2021-03-01,28659,3,-25855,227739,1232379,1.79,0,87.4768332844165,0.657,1.79,1.133,1.79,1.133,1.56583531579106,1.56583531579106,0.991112521112439,TRUE,44.4151612903226,8.43888888888889,6.64444444444444,10156,2404,0.999626070661503,1.56583531579106,271632,0.565664729622702,0.46660076140944,8.01,0.274548284140742,3,2021,7.7848892956551
"2021-04","Croatia",2021-04-01,60551,3,-25855,227739,1232379,3.30892857142857,0,87.7139483585233,1.51892857142857,3.30892857142857,1.79,3.30892857142857,1.79,2.90239189836328,2.90239189836328,1.57007967561757,TRUE,50.742,16.4875,13.1767857142857,12707,2689,0.748018455183376,2.90239189836328,332183,0.569158123798243,0.573987089992475,9.66,0.252033501242814,4,2021,7.89692465626886
