"month","country","date","F_Vero","B_Vero","VE","FW_BW_P","travel_route","GR_NCM_log_diff","new_cases_month","total_case","NPI_NV","shannon_strategy1","richness_strategy1","evenness_strategy1","redefine_shannon_strategy1","richness_redefine_strategy1","evenness_redefine_strategy1","simpson_strategy1","shannon_strategy2","richness_strategy2","evenness_strategy2","shannon_strategy3","richness_strategy3","evenness_strategy3","month1","year"
"2021-06","Canada","2021-06-01",15.781,0,NA,14.4951958608325,NA,-1.56738648255233,32657,1419748,72.87,1.70545381757271,16.91,0.605562540608207,1.67362375475242,15.98,0.606859065014774,0.676644962173962,1.74948801714081,18.72,0.599069882076841,1.67962351420936,13.46,0.649083794816801,6,2021
"2021-07","Canada","2021-07-01",47.0796774193548,0.00935483870967742,NA,43.3547043522511,NA,-0.763514580589973,15219,1434967,69.6112903225806,2.22159414414441,16.06,0.803299604314046,2.20461629767525,15.64,0.804885170198963,0.849854570637119,2.3390263911074,24.73,0.731027341350525,2.21711328267207,15.91,0.805048893752339,7,2021
"2021-08","Canada","2021-08-01",63.6035483870968,0.0335483870967742,NA,58.0193896104156,NA,1.51610225874188,69314,1504281,67.2770967741936,1.87115346028502,30.3,0.549416227131239,1.78608792052127,27.42,0.540344930388229,0.730354375503492,1.82330962129121,22.87,0.583562909265163,1.85874036606485,27.84,0.560079838342652,8,2021
"2021-09","Canada","2021-09-01",68.9693333333333,0.207333333333333,NA,62.4217853505879,NA,0.587624747673532,124745,1629026,70.956,1.73378515867261,34.95,0.488523556159409,1.64309014481052,30.34,0.482311516865626,0.701876232741617,1.67167284041944,20.04,0.559977939101894,1.64629261029121,18.63,0.564721354318927,9,2021
"2021-10","Canada","2021-10-01",72.671935483871,1.00870967741935,NA,65.9332005190506,NA,-0.31387486783234,91140,1720166,69.9351612903226,1.487598693988,25.39,0.460704175525794,1.37838035134627,21.19,0.452511895287176,0.601400623268698,1.44011730991801,17.72,0.502492758372376,1.43647305909253,16.56,0.513630112100351,10,2021
"2021-11","Canada","2021-11-01",75.322,2.45666666666667,NA,68.2669242614519,NA,-0.155316233372936,78029,1798195,72.69,2.04249688651931,31.73,0.591445338508229,1.76426826639813,25.1,0.548150842928358,0.731976462853386,1.98616293557558,24.69,0.620481700969759,1.97955185859119,24.87,0.617055609002454,11,2021
"2021-12","Canada","2021-12-01",76.7254838709677,10.8496774193548,NA,66.4577202392805,NA,1.69627839818277,425540,2223735,67.7874193548387,2.32138300027934,61.25,0.564438668763581,1.91940210254213,43.72,0.508395427284127,0.767525333540619,2.1912710116926,27.95,0.65919090775533,2.15800126682864,23.64,0.683619961402053,12,2021
"2022-01","Canada","2022-01-01",77.8951612903226,31.3806451612903,NA,57.6279966267959,NA,0.691782100180371,849919,3073654,77.6429032258064,2.16915855315428,51,0.551692459375745,1.83488950958395,36,0.512035666923103,0.685679661224657,2.08282782059055,33.76,0.592162275860208,0.97968442417082,3.43,0.881871666636331,1,2022
"2022-02","Canada","2022-02-01",80.2332142857143,44.0935714285714,NA,56.273886545495,NA,-1.312528833162,228746,3302400,71.1675,1.23918252661329,27,0.37598418155799,0.285918870538123,14,0.108341288129503,0.592528029502619,1.20049506950432,14.29,0.453375365273488,0.84116281368733,2.81,0.883706913928181,2,2022
"2022-03","Canada","2022-03-01",81.3945161290323,47.5551612903226,NA,55.4300057761718,NA,-0.198780040342319,187510,3489910,64.3812903225806,1.31624791900678,23.69,0.416866103131768,0.0381305611829471,4.5,0.0254213400980798,0.624370297461823,1.28409932655439,11.6,0.528132835713944,1.13192909027406,4.74,0.750668711440021,3,2022
"2022-04","Canada","2022-04-01",81.9055555555556,50.2073333333333,NA,54.1915608783165,NA,0.412674229514844,283300,3773210,50.835,1.38609071410515,29.43,0.410614819037016,0.0307496546196328,4.86,0.0197487723942597,0.657969243751796,1.3193095373342,11.76,0.540666451151391,1.26352371170708,6.97,0.667919622753589,4,2022
"2022-05","Canada","2022-05-01",82.1774193548387,54.1512903225806,NA,54.3100121608839,NA,-0.867416527735264,118996,3892206,46.3,1.34773356835678,21.35,0.441715919988121,0.0177012013773261,2.25,0.0235339117079964,0.663437892804181,1.30678869154954,11.49,0.540958783157827,1.25057794078331,6.46,0.685762827010036,5,2022
"2022-06","Canada","2022-06-01",82.3707692307692,56.99,NA,48.0402004463816,NA,-0.420152767652358,78174,3970380,36.6663333333333,1.57555506771648,28.9,0.46898690386076,0.370045178523881,2.93,0.383869648911708,0.591187394116993,1.51844784597678,21.03,0.499465454938439,1.24347359597036,7.06,0.643336206353634,6,2022
"2022-07","Canada","2022-07-01",82.4884615384615,59.1987096774194,NA,30.0692108896496,NA,0.511577509269308,130388,4100768,29.8093548387097,2.47877617400172,33.55,0.706220938507377,0.546065683075975,2.86,0.561774322369765,0.875453394933945,2.42130794858429,23.57,0.767681379721838,2.09246008084469,10.75,0.885540145403284,7,2022
"2022-08","Canada","2022-08-01",82.608064516129,62.2442307692308,NA,19.0442197524666,NA,-0.169261826053022,110085,4210853,31.5132258064516,2.36857342830725,30,0.696393993796896,0.917050705449207,5,0.569795640058129,0.855504119719335,2.32353286522944,25.37,0.719059853813585,0.935508376337103,3.01010101010101,0.96432841918148,8,2022
"2022-09","Canada","2022-09-01",82.7236666666667,64.4526666666667,NA,16.9123317631442,NA,-0.265401073296346,84424,4295277,31.02,2.02420235249534,21.09,0.664558347985815,0.352069754734925,3.7,0.273125571967536,0.799287864153995,1.98894932381486,17.42,0.6974549803871,1.43337821156712,5.05,0.907335990614361,9,2022
"2020-01","Chile","2020-01-01",0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020
"2020-02","Chile","2020-02-01",0,0,NA,0,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2020
"2020-03","Chile","2020-03-01",0,0,NA,0,NA,7.2591161280971,2842,2844,33.9609677419355,1.30682163061752,4.95,0.831812722512756,1.30682163061752,4.95,0.831812722512756,0.666836734693878,1.69985262635994,15.21,0.62496318476527,1.58480440873451,9.09,0.724996141883139,3,2020
"2020-04","Chile","2020-04-01",0,0,NA,0,NA,1.65403041105471,14858,17702,75.93,1.56794182175469,9.3,0.707078306703145,1.56794182175469,9.3,0.707078306703145,0.708126369612856,1.63160631968805,12,0.656606685738978,1.48809005295661,6.98,0.771205753194249,4,2020
"2020-05","Chile","2020-05-01",0,0,NA,0,NA,1.96346566201049,105848,123550,79.1390322580645,1.96883462776408,10,0.855054014617985,1.96883462776408,10,0.855054014617985,0.845042821889969,1.96883462776408,10,0.855054014617985,1.84755148863701,7.61,0.913021730283122,5,2020
"2020-06","Chile","2020-06-01",0,0,NA,0,NA,0.386844987482174,155843,279393,81.02,2.11964295250481,12,0.853007074807275,2.11964295250481,12,0.853007074807275,0.856770833333333,2.11964295250481,12,0.853007074807275,1.8660733075776,7.77,0.915818553540997,6,2020
"2020-07","Chile","2020-07-01",0,0,NA,0,NA,-0.714516970161082,76274,355667,89.5632258064516,2.15256735503474,13,0.839224115194649,2.15256735503474,13,0.839224115194649,0.853469387755102,2.15256735503474,13,0.839224115194649,1.7844410339579,7.13,0.918688837907491,7,2020
"2020-08","Chile","2020-08-01",0,0,NA,0,NA,-0.30792741251434,56059,411726,88.2174193548387,2.14138852787051,13,0.834865811927682,2.14138852787051,13,0.834865811927682,0.858842617631152,2.14138852787051,13,0.834865811927682,1.85949987116632,7.61,0.923167659461875,8,2020
"2020-09","Chile","2020-09-01",0,0,NA,0,NA,-0.0893964494248074,51265,462991,87.5,1.91766993623762,10,0.832833471419759,1.91766993623762,10,0.832833471419759,0.835706657173371,1.91766993623762,10,0.832833471419759,1.73381249684464,6.65,0.921698751689815,9,2020
"2020-10","Chile","2020-10-01",0,0,NA,0,NA,-0.0812381942447065,47265,510256,87.5,2.0486609630715,15,0.756507749464049,2.0486609630715,15,0.756507749464049,0.818974724101104,2.0486609630715,15,0.756507749464049,1.77032761448762,7.96,0.859804650487283,10,2020
"2020-11","Chile","2020-11-01",0,0,NA,0,NA,-0.130389938726717,41487,551743,81.016,2.09814738913507,9,0.954908028417711,2.09814738913507,9,0.954908028417711,0.863905325443787,2.09814738913507,9,0.954908028417711,0.823922098737483,2.57446808510638,0.987326217661083,11,2020
"2020-12","Chile","2020-12-01",0,0,NA,0,NA,0.321698111270381,57230,608973,76.0312903225806,2.39834869360508,18,0.829771702222411,2.39834869360508,18,0.829771702222411,0.873566555378139,2.39834869360508,18,0.829771702222411,1.97334137765372,8.71,0.919019594639846,12,2020
"2021-01","Chile","2021-01-01",0.0413333333333333,0,NA,0.0386012,NA,0.724758266750461,118136,727109,79.17,2.52369828898213,25,0.784030955616459,2.50396723127621,24,0.787893272091639,0.864112034472145,2.52369828898213,25,0.784030955616459,2.05225309717173,10.81,0.867702545613691,1,2021
"2021-02","Chile","2021-02-01",0.223928571428571,0,NA,0.151400780595479,NA,-0.191820036066922,97516,824625,79.17,2.16065145193807,26,0.663163729718749,2.16065145193807,26,0.663163729718749,0.744779695828647,2.16065145193807,26,0.663163729718749,1.82559771270524,11.31,0.757514385362199,2,2021
"2021-03","Chile","2021-03-01",10.5348387096774,0,NA,7.18461009675653,NA,0.561138187999932,170913,995538,79.17,2.10681018474096,22,0.68158565161471,1.85766812913044,21,0.610167330715923,0.815193571950329,2.10142300390534,21.3,0.687244395641695,1.88938017617631,10.87,0.797064762582827,3,2021
"2021-04","Chile","2021-04-01",27.014,0,NA,18.7553323237917,NA,0.170606931550978,202707,1198245,82.034,1.82275386302133,24,0.573544049385019,1.34966864745361,21,0.443310461677149,0.765872841834423,1.78349242950775,16.74,0.634843991220145,1.70971569480576,11.25,0.712173089770874,4,2021
"2021-05","Chile","2021-05-01",38.4545161290323,0,NA,27.1018612568614,NA,-0.08547204956656,186101,1384346,80.6583870967742,1.30458399000596,13,0.508619784718509,0.688255329579879,9,0.313238499459294,0.633525142983611,1.27411621951782,9.13,0.580269847515436,1.25978440253288,7.95,0.613071618723369,5,2021
"2021-06","Chile","2021-06-01",48.07,0,NA,34.2900393689009,NA,-0.0813797931701785,171556,1555902,84.72,1.13109578594066,19.36,0.381872218935511,0.475436259537354,14.53,0.177753892533888,0.562495938405029,1.1023873083338,10.4,0.475213924617834,1.09559667652859,10.02,0.479227619391139,6,2021
"2021-07","Chile","2021-07-01",60.6003225806452,0,NA,43.9288312515749,NA,-1.05275090197714,59869,1615771,76.3577419354839,1.31381728494133,16.26,0.472865592921996,0.70238981305637,13.56,0.270501977066169,0.611707922730171,1.2791427690229,13.61,0.49228233773968,1.29469981676239,13.59,0.49815986565502,7,2021
"2021-08","Chile","2021-08-01",67.1432258064516,4.07636363636364,NA,49.1455151513922,NA,-0.960847274145765,22904,1638675,63.43,2.1321618425757,19.89,0.714638003281233,1.7356856262216,17.38,0.60916764353479,0.822738752362949,2.1527767816023,25.02,0.669865698033235,2.18113040241931,28.97,0.648715678811058,8,2021
"2021-09","Chile","2021-09-01",71.6983333333333,12.9566666666667,NA,52.5521725069617,NA,-0.384746030465269,15589,1654264,63.43,2.39752653923148,16.91,0.849883572665756,2.18197968861498,13.87,0.832817636047823,0.878944773175542,2.51638278117904,24.11,0.79218590042482,2.56753046919774,32.7,0.737128676154562,9,2021
"2021-10","Chile","2021-10-01",74.4074193548387,22.6745161290323,NA,51.086879951864,NA,0.961724310303214,40784,1695048,51.6845161290323,2.34564219748304,23.67,0.742895830713417,1.98742906848057,19.25,0.673671336835468,0.861057285659362,2.34823181495444,23.85,0.742051547092801,2.39848802500927,32.5,0.689823098245904,10,2021
"2021-11","Chile","2021-11-01",80.9303333333333,38.0073333333333,NA,58.4270821338394,NA,0.506840644448905,67703,1762751,49.54,2.21775143591949,29.13,0.658612739701607,1.85426005513619,22.71,0.594774116787196,0.808562229705624,2.17904863136963,23.81,0.68891736796568,2.1840320593869,24.73,0.682233605122757,11,2021
"2021-12","Chile","2021-12-01",84.0493548387097,50.2848387096774,NA,60.9402703600137,NA,-0.436798892080407,43743,1806494,49.54,2.21037383096301,28.8,0.658507994030487,1.81161808738836,21.3,0.593106500801988,0.781445341006234,2.21557646826475,27.86,0.666597260783457,2.09485000959509,20.22,0.698144169947747,12,2021
"2022-01","Chile","2022-01-01",86.048064516129,61.5787096774194,NA,62.3441348464411,NA,2.10635476036028,359490,2165984,50.46,2.29348742304914,20,0.765584910005413,1.96277540153354,14,0.743741100091861,0.825743944636678,2.29348742304914,20,0.765584910005413,1.84851300999602,8.67,0.864062126368481,1,2022
"2022-02","Chile","2022-02-01",87.7860714285714,68.9321428571429,NA,61.9245015350861,NA,0.912176463292948,895035,3061019,50.46,1.25276296849537,5,0.778385397048775,0.955699891112534,3,0.869915529773626,0.622448979591837,1.25276296849537,5,0.778385397048775,0.525258525354327,1.92553191489362,0.939537828863836,2,2022
"2022-03","Chile","2022-03-01",88.8909677419355,78.6661290322581,NA,60.0378843092039,NA,-0.780908123475063,409917,3470936,48.4941935483871,1.3324170897699,12,0.53620408230771,0.400609693697827,2,0.577957618429902,0.544230283646158,1.3324170897699,12,0.53620408230771,1.13870269691766,5.84,0.65073282644697,3,2022
"2022-04","Chile","2022-04-01",89.4366666666667,86.7923333333333,NA,57.3221649029315,NA,-1.54208981497032,87695,3558631,53.198,1.77434808534568,8,0.853281061179681,0.856385368409585,4,0.617751462047188,0.800734618916437,1.77434808534568,8,0.853281061179681,1.23524123884102,4,0.927443818511628,4,2022
"2022-05","Chile","2022-05-01",89.7567741935484,101.336129032258,NA,52.2604766762216,NA,0.498098878237885,144310,3702941,56.48,1.76858511437422,13,0.689520480873956,1.05638055505653,6,0.589577213459155,0.748439541297721,1.76858511437422,13,0.689520480873956,1.4750529150993,6,0.836292315772722,5,2022
"2022-06","Chile","2022-06-01",90.0746666666667,120.226333333333,NA,55.023607322722,NA,0.690135234607697,287752,3990693,56.48,2.06274256963007,14,0.781620977491532,1.23366828344905,4,0.889903557316972,0.819853867472915,2.06274256963007,14,0.781620977491532,1.63873387827853,6.4,0.89564154539933,6,2022
"2022-07","Chile","2022-07-01",90.3174193548387,129.887419354839,NA,52.5738245686315,NA,-0.137231887858682,250853,4241546,56.48,1.63782043167322,9,0.745404201539933,1.05571689407988,4,0.761538763835869,0.71875,1.63782043167322,9,0.745404201539933,1.14262819432567,3.96,0.86075939221052,7,2022
"2022-08","Chile","2022-08-01",90.5193548387097,135.672903225806,NA,50.3311889255367,NA,0.0619170208514674,266876,4508422,56.48,1.03972077083992,3,0.946394630357186,0.562335144618808,2,0.811278124459133,0.625,1.03972077083992,3,0.946394630357186,0.185115918729947,1.27777777777778,0.988327976293498,8,2022
"2022-09","Chile","2022-09-01",90.6573333333333,138.801,NA,44.8449904816545,NA,-0.834185810993946,115885,4624307,56.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2022
"2020-01","China","2020-01-01",0,0,NA,0,NA,NA,9236,9236,21.5958064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020
"2020-02","China","2020-02-01",0,0,NA,0,NA,2.01775732339262,69468,78704,76.9927586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2020
"2020-03","China","2020-03-01",0,0,NA,0,NA,-2.90218770770664,3814,82518,79.5264516129032,1.19719824021704,5.31,0.726103903727784,1.19719824021704,5.31,0.726103903727784,0.594349030470914,1.45194109477687,14,0.550174139259244,1.45194109477687,14,0.550174139259244,3,2020
"2020-04","China","2020-04-01",0,0,NA,0,NA,-0.352488647924406,2681,85199,60.213,1.06085694715802,3,0.965633607142825,1.06085694715802,3,0.965633607142825,0.641975308641975,1.06085694715802,3,0.965633607142825,1.06085694715802,3,0.965633607142825,4,2020
"2020-05","China","2020-05-01",0,0,NA,0,NA,-1.429356834546,642,85841,74.681935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2020
"2020-06","China","2020-06-01",0,0,NA,0,NA,0.0764416954999421,693,86534,78.4866666666667,0,1,NA,0,1,NA,0,0,1,NA,0,1,NA,6,2020
"2020-07","China","2020-07-01",0,0,NA,0,NA,0.481838086892738,1122,87656,78.24,0.636514168294813,2,0.918295834054489,0.636514168294813,2,0.918295834054489,0.444444444444444,0.636514168294813,2,0.918295834054489,0.636514168294813,2,0.918295834054489,7,2020
"2020-08","China","2020-08-01",0,0,NA,0,NA,0.125477657817426,1272,88928,78.24,0.261325501142457,1.58,0.650022421648354,0.261325501142457,1.58,0.650022421648354,0.161111111111111,0.304636097349238,2,0.439496986921513,0.304636097349238,2,0.439496986921513,8,2020
"2020-09","China","2020-09-01",0,0,NA,0,NA,-0.29293694529014,949,89877,60.0926666666667,0.636514168294813,2,0.918295834054489,0.636514168294813,2,0.918295834054489,0.444444444444444,0.636514168294813,2,0.918295834054489,0.636514168294813,2,0.918295834054489,9,2020
"2020-10","China","2020-10-01",0,0,NA,0,NA,0.375154354799364,1381,91258,63.0658064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2020
"2020-11","China","2020-11-01",0,0,NA,0,NA,-0.226589016686613,1101,92359,69.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2020
"2020-12","China","2020-12-01",0,0,NA,0,NA,-0.326890675475544,794,93153,79.0754838709677,0.884018014888691,2.63,0.926597023261445,0.884018014888691,2.63,0.926597023261445,0.5525,1.01140426470735,3,0.920619835714305,1.01140426470735,3,0.920619835714305,12,2020
"2021-01","China","2021-01-01",0,0,NA,0,NA,1.52512497518931,3649,96802,78.24,1.05520534042931,4.05,0.77501308933726,1.05520534042931,4.05,0.77501308933726,0.578395061728395,1.13485364750096,6,0.633373880250727,1.13485364750096,6,0.633373880250727,1,2021
"2021-02","China","2021-02-01",0,0,NA,0,NA,-1.77896147290293,616,97418,74.0725,0,1,NA,0,1,NA,0,0,1,NA,0,1,NA,2,2021
"2021-03","China","2021-03-01",0,0,NA,0,NA,0.0537253993561633,650,98068,52.9877419354839,0.0891119835612738,1.14,0.918295834054489,0.0891119835612738,1.14,0.918295834054489,0.0622222222222222,0.181820282304918,2,0.262311219614337,0.181820282304918,2,0.262311219614337,3,2021
"2021-04","China","2021-04-01",0,0,NA,0,NA,0.294963192949919,873,98941,74.4746666666667,0.337995222280503,1.6,0.846927651232543,0.337995222280503,1.6,0.846927651232543,0.2225,0.475301170973801,3,0.432637770282023,0.475301170973801,3,0.432637770282023,4,2021
"2021-05","China","2021-05-01",15,0,NA,9.95099645301804,NA,0.060018009726253,927,99868,67.8161290322581,0.896418943079311,2.73,0.91202321214636,0.896418943079311,2.73,0.91202321214636,0.5504,1.19631409143444,4,0.862958203529026,1.19631409143444,4,0.862958203529026,5,2021
"2021-06","China","2021-06-01",30,0,NA,19.9019929060361,NA,0.263110811721276,1206,101074,72.2526666666667,1.06316674694831,3.5,0.859352555349504,1.06316674694831,3.5,0.859352555349504,0.584444444444445,1.62587870783102,10,0.706110151055001,1.62587870783102,10,0.706110151055001,6,2021
"2021-07","China","2021-07-01",45,0,NA,29.8529893590541,NA,0.342141989584161,1698,102772,75.3103225806452,0.460248786794134,2.19,0.635480016401371,0.460248786794134,2.19,0.635480016401371,0.2625,0.689571344174166,7,0.354369570716785,0.689571344174166,7,0.354369570716785,7,2021
"2021-08","China","2021-08-01",58.44,0,NA,38.7690821809583,NA,0.377597062618067,2477,105249,70.83,0.870079278242139,3.19,0.776500417395902,0.870079278242139,3.19,0.776500417395902,0.504166666666667,1.01877226595013,6,0.568587627662459,1.01877226595013,6,0.568587627662459,8,2021
"2021-09","China","2021-09-01",71.0325,0,NA,47.1229437032669,NA,-0.398424950296431,1663,106912,73.2393333333333,0.165486883234658,1.42,0.57275669264775,0.165486883234658,1.42,0.57275669264775,0.0978125,0.249804575693489,3,0.227381923787086,0.249804575693489,3,0.227381923787086,9,2021
"2021-10","China","2021-10-01",74.97,0,NA,49.7350802721842,NA,-0.0800928191716306,1535,108447,74.0583870967742,0.762366090621045,2.68,0.803623202740673,0.762366090621045,2.68,0.803623202740673,0.4553125,0.925331820552275,4,0.667485814343761,0.925331820552275,4,0.667485814343761,10,2021
"2021-11","China","2021-11-01",75.97,3.58,NA,42.8224547361543,NA,0.337867261260378,2152,110599,68.055,0.372084964004469,2.01,0.576263932637759,0.372084964004469,2.01,0.576263932637759,0.214876033057851,0.488087699958468,3.56,0.39186680230586,0.490831857645188,4,0.354060343467515,11,2021
"2021-12","China","2021-12-01",82.7333333333333,7.605,NA,40.0284360654013,NA,0.630589348359096,4043,114642,73.2512903225806,0.628233256624264,3.44,0.517588496569283,0.612290871471385,3.21,0.53033355709667,0.321,0.703036966934446,5,0.436821427843202,0.703036966934446,5,0.436821427843202,12,2021
"2022-01","China","2022-01-01",85.578,23.21,NA,42.316944116341,NA,0.192452275268776,4901,119543,75.3454838709677,1.74786809746676,6,0.975503759006108,1.74786809746676,6,0.975503759006108,0.816326530612245,1.74786809746676,6,0.975503759006108,1.74786809746676,6,0.975503759006108,1,2022
"2022-02","China","2022-02-01",86.39,35.575,NA,42.1424699785314,NA,-0.0472101031867602,4675,124218,64.35,0.545821209040302,3.79,0.410481629285721,0.143065877471663,1.65,0.31753912607507,0.25296786389414,0.641429272217966,6,0.35798849300588,0.641429272217966,6,0.35798849300588,2,2022
"2022-03","China","2022-03-01",86.9833333333333,46.558,NA,41.468345252153,NA,3.09496280927018,103254,227472,65.3658064516129,0.783064931990493,6,0.437036859823524,0.0645814363776275,2,0.0931713179954893,0.390022675736962,0.783064931990493,6,0.437036859823524,0.783064931990493,6,0.437036859823524,3,2022
"2022-04","China","2022-04-01",87.44,51.286,NA,42.2957153239079,NA,1.73156794909511,583334,810806,77.6253333333333,0.636514168294813,2,0.918295834054489,0,1,NA,0.444444444444444,0.636514168294813,2,0.918295834054489,0.636514168294813,2,0.918295834054489,4,2022
"2022-05","China","2022-05-01",87.9175,53.75,NA,41.2087348113565,NA,-2.0842083078159,72570,883376,79.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2022
"2022-06","China","2022-06-01",88.278,55.028,NA,35.1387375416428,NA,-2.72535491729269,4755,888131,79.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2022
"2022-07","China","2022-07-01",88.6266666666667,55.8366666666667,NA,23.6670076973491,NA,1.29353088313963,17335,905466,73.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2022
"2022-08","China","2022-08-01",88.95,56.26,NA,15.4207275033603,NA,1.06924575714433,50500,955966,75.2241935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2022
"2022-09","China","2022-09-01",89.14,56.56,NA,8.06605659156193,NA,-0.373707437061563,34753,990719,71.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2022
"2020-01","Colombia","2020-01-01",0,0,NA,0,NA,NA,NA,NA,2.9558064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020
"2020-02","Colombia","2020-02-01",0,0,NA,0,NA,NA,NA,NA,9.09758620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2020
"2020-03","Colombia","2020-03-01",0,0,NA,0,NA,NA,906,906,43.6083870967742,1.04574179926885,3.25,0.907679276944016,1.04574179926885,3.25,0.907679276944016,0.5944,1.77706927508032,12,0.715145285329705,1.72763633903842,10.73,0.729096479132581,3,2020
"2020-04","Colombia","2020-04-01",0,0,NA,0,NA,1.82166112616685,5601,6507,87.0053333333333,1.24244054488219,5.57,0.732164625047442,1.24244054488219,5.57,0.732164625047442,0.621862244897959,1.3546198523163,8,0.651434447742158,1.33109361279904,7.4,0.667249683191701,4,2020
"2020-05","Colombia","2020-05-01",0,0,NA,0,NA,1.40714317282537,22876,29383,87.6367741935484,1.04592038218201,5,0.649866872217621,1.04592038218201,5,0.649866872217621,0.595502958579882,1.04592038218201,5,0.649866872217621,1.03367238450812,4.52,0.692783656701557,5,2020
"2020-06","Colombia","2020-06-01",0,0,NA,0,NA,1.09620512729831,68463,97846,87.04,1.18030455699462,4,0.851409765557392,1.18030455699462,4,0.851409765557392,0.6484375,1.18030455699462,4,0.851409765557392,1.13049808456507,3.74,0.866427374963774,6,2020
"2020-07","Colombia","2020-07-01",0,0,NA,0,NA,1.06026504793057,197662,295508,87.04,1.14905969697062,4,0.828871363252444,1.14905969697062,4,0.828871363252444,0.617283950617284,1.14905969697062,4,0.828871363252444,1.10894807533098,3.84,0.827078112190378,7,2020
"2020-08","Colombia","2020-08-01",0,0,NA,0,NA,0.480467906894765,319586,615094,87.04,1.74786809746676,6,0.975503759006108,1.5498260458782,5,0.962961064794514,0.816326530612245,1.74786809746676,6,0.975503759006108,1.49793043204066,4.71,0.980783616343485,8,2020
"2020-09","Colombia","2020-09-01",0,0,NA,0,NA,-0.398320477906754,214585,829679,71.3,1.09861228866811,3,1,1.09861228866811,3,1,0.666666666666667,1.09861228866811,3,1,0.811007733623298,2.35106382978723,1,9,2020
"2020-10","Colombia","2020-10-01",0,0,NA,0,NA,0.130529828333616,244505,1074184,68.9683870967742,1.47080847632211,5,0.913864688385322,1.47080847632211,5,0.913864688385322,0.74,1.47080847632211,5,0.913864688385322,1.33900376929505,4.29,0.927241195526813,10,2020
"2020-11","Colombia","2020-11-01",0,0,NA,0,NA,-0.0077310819512828,242622,1316806,64.815,1.97224697942344,8,0.948450312207479,1.84622021932163,7,0.948769510358905,0.84297520661157,1.97224697942344,8,0.948450312207479,1.76005128378751,6.35,0.958999269632744,11,2020
"2020-12","Colombia","2020-12-01",0,0,NA,0,NA,0.295297608168337,325969,1642775,60.19,1.60534711547852,9,0.730624958430397,1.60534711547852,9,0.730624958430397,0.709183673469388,1.60534711547852,9,0.730624958430397,1.51726825910665,7.31,0.766044070826258,12,2020
"2021-01","Colombia","2021-01-01",0,0,NA,0,NA,0.32712101638198,452109,2094884,76.9883870967742,1.7648936650357,8,0.848734446081118,1.65751194400758,7,0.851792640483557,0.788954635108481,1.7648936650357,8,0.848734446081118,1.7155027126952,7.39,0.859914498156479,1,2021
"2021-02","Colombia","2021-02-01",0,0,NA,0,NA,-1.05891392871228,156806,2251690,81.02,1.74786809746676,6,0.975503759006108,1.74786809746676,6,0.975503759006108,0.816326530612245,1.74786809746676,6,0.975503759006108,1.47923790454756,4.62,0.981313741474933,2,2021
"2021-03","Colombia","2021-03-01",0.209473684210526,0,NA,0.173579844763033,NA,-0.0136056520557784,154687,2406377,81.02,1.98328066516025,10,0.861327848944509,1.98328066516025,10,0.861327848944509,0.832179930795848,1.98328066516025,10,0.861327848944509,1.92521825518455,8.9,0.883186335692651,3,2021
"2021-04","Colombia","2021-04-01",1.96615384615385,0,NA,1.62924846947661,NA,1.07525411623184,453347,2859724,79.692,1.64196103508423,16,0.592212260662231,1.6152726326313,14,0.612064245253358,0.711996127862348,1.61892749230332,12.47,0.643519996711408,1.63778413421916,14.27,0.617306702965809,4,2021
"2021-05","Colombia","2021-05-01",5.46666666666667,0,NA,4.52993966735019,NA,0.187300900537846,546732,3406456,65.4690322580645,1.04253389369868,8,0.501352826132583,0.994178712925344,7,0.510906792591627,0.501599027070853,1.04253389369868,8,0.501352826132583,1.0409321951113,7.4,0.521625565779042,5,2021
"2021-06","Colombia","2021-06-01",8.87076923076923,0,NA,7.35074074726299,NA,0.422905161793363,834526,4240982,60.2466666666667,0.831482108295646,10,0.361108091434081,0.822977234914542,9,0.374553080920053,0.392638036809816,0.831482108295646,10,0.361108091434081,0.82416160088798,8.18,0.394584672053783,6,2021
