"month","country","date","F_I_BWP","GR_NCM_log_diff","NPI","travel","travel_route","code","sub_lineage","sub_richness","sub_evenness"
"2020-04","Kenya",18353,0,1.74254548644664,88.5816666666667,NA,660,"KEN",0.152492379723188,1.22,1
"2020-05","Kenya",18383,0,1.53619694619839,88.89,NA,883,"KEN",0.974975527850748,3.58,0.769357778495761
"2020-06","Kenya",18414,0,1.03398862129182,86.5733333333333,NA,134,"KEN",1.13000954407193,5.34,0.679565945845165
"2020-07","Kenya",18444,0,1.17564621262831,82.3761290322581,NA,61,"KEN",0.762789782754643,4,0.550236518410446
"2020-08","Kenya",18475,0,-0.0506664853778496,71.8945161290323,NA,570,"KEN",0.348832095843032,2,0.503258334775646
"2020-09","Kenya",18506,0,-1.14238740456671,69.012,NA,688,"KEN",1.11861782886864,6,0.624312497341271
"2020-10","Kenya",18536,0,1.34808515101231,44.7148387096774,NA,900,"KEN",1.46081568871466,8.75,0.675902289284101
"2020-11","Kenya",18567,0,0.534113526760333,51.1096666666667,NA,398,"KEN",1.72387840223406,16.07,0.621112689685544
"2020-12","Kenya",18597,0,-0.794738921055005,57.41,NA,233,"KEN",1.09861228866811,6,0.613147192765458
"2021-01","Kenya",18628,0,-1.09046797372642,53.5229032258065,NA,307,"KEN",1.42555537300535,6,0.795617602411514
"2021-02","Kenya",18659,0,0.18656130105199,50.93,NA,359,"KEN",0.962642349671484,4.77,0.623443137320945
"2021-03","Kenya",18687,0,1.68657700039701,53.1693548387097,NA,290,"KEN",0.70216294980437,5,0.436278370466882
"2021-04","Kenya",18718,0,-0.10601350906205,70.3393333333333,NA,843,"KEN",0.672659980666785,7,0.345678849043129
"2021-05","Kenya",18748,0,-0.794118644228154,74.07,NA,273,"KEN",1.00256541945547,5.22,0.612922979198369
"2021-06","Kenya",18779,0.207665006876336,0.162089652822369,67.406,NA,120,"KEN",1.39114811414736,7,0.714908709851133
"2021-07","Kenya",18809,0.793744382148892,0.349978957422055,64.8122580645161,NA,286,"KEN",1.59535499523981,8,0.767203580029972
"2021-08","Kenya",18840,1.05960759721316,0.538672772783826,64.3812903225806,NA,617,"KEN",1.31268669085821,10,0.570092586307561
"2021-09","Kenya",18871,1.21018188311057,-0.877909692623208,56.02,NA,205,"KEN",1.44346829005879,7,0.74179596152451
"2021-10","Kenya",18901,1.79453889713141,-1.25313146907071,46.2529032258064,NA,884,"KEN",1.88669678465808,7,0.969570350190125
"2021-11","Kenya",18932,3.16839953647831,-0.779314556936807,32.41,NA,650,"KEN",1.58109375017182,6,0.882425223544658
"2021-12","Kenya",18962,4.75566124486275,3.11188919089596,32.41,NA,604,"KEN",1.04379388084415,5,0.648545602648026
"2022-01","Kenya",18993,6.17328898318483,-0.415796207488535,32.41,NA,208,"KEN",NA,NA,NA
"2022-02","Kenya",19024,9.0498497766438,-2.82369629650702,32.41,NA,483,"KEN",NA,NA,NA
"2019-12","Latvia",18231,0,NA,NA,NA,882,NA,NA,NA,NA
"2020-01","Latvia",18262,0,NA,0,NA,700,"LVA",NA,NA,NA
"2020-02","Latvia",18293,0,NA,5.555,NA,549,"LVA",NA,NA,NA
"2020-03","Latvia",18322,0,NA,41.3374193548387,NA,928,"LVA",0.609969518892752,1.88,1
"2020-04","Latvia",18353,0,0.144774484198703,69.44,NA,330,"LVA",0.471340082780763,1.68,1
"2020-05","Latvia",18383,0,-0.793688409781823,64.3348387096774,2170,1486,"LVA",0,1,NA
"2020-06","Latvia",18414,0,-1.38629436111989,53.333,5064,2575,"LVA",NA,NA,NA
"2020-07","Latvia",18444,0,0.776144100130913,50,9303,3679,"LVA",0,1,NA
"2020-08","Latvia",18475,0,0.378557655188239,44.5345161290323,9913,4021,"LVA",0,1,NA
"2020-09","Latvia",18506,0,0.953177721681216,40.1266666666667,2823,1667,"LVA",0.596106575281553,1.86,1
"2020-10","Latvia",18536,0,2.25227508285484,35.0351612903226,1069,1069,"LVA",1.99618558867381,8.96,0.914647487235628
"2020-11","Latvia",18567,0,1.01057290971073,51.2933333333333,1019,1019,"LVA",NA,NA,NA
"2020-12","Latvia",18597,0,0.756687417153874,56.4809677419355,NA,270,"LVA",2.22775247099959,18,0.770749459793062
"2021-01","Latvia",18628,0.0789126835227296,0.0613624516678559,58.2158064516129,NA,800,"LVA",2.21796684135711,16.35,0.794133579707797
"2021-02","Latvia",18659,0.743893513155243,-0.239287292629591,56.4146428571429,NA,150,"LVA",2.11753337661942,15.53,0.774084165772638
"2021-03","Latvia",18687,0.876978091852154,-0.209388005009812,56.48,NA,967,"LVA",1.46961868642013,11.18,0.612448820809398
"2021-04","Latvia",18718,1.46279564701078,0.00111207227573473,56.48,1038,1038,"LVA",0.57812101049689,6.7,0.305563778667099
"2021-05","Latvia",18748,6.69535984501278,-0.100876740411946,56.48,1068,1068,"LVA",0.3431342415824,4.77,0.219647013608109
"2021-06","Latvia",18779,20.8704647916935,-1.24162381915316,45.5573333333333,1760,1305,"LVA",0.830469932195058,3.65,0.673024290672519
"2021-07","Latvia",18809,29.7914966154658,-1.08173425088076,41.67,4478,2224,"LVA",1.25856522802756,4.21,0.886011376078447
"2021-08","Latvia",18840,33.5602665876379,0.96766770476893,41.67,4726,2255,"LVA",1.77661928494868,8.28,0.846091638873788
"2021-09","Latvia",18871,37.3121468838022,1.42259102843629,37.96,2961,1717,"LVA",2.1604532008793,15.03,0.798396556754065
"2021-10","Latvia",18901,43.0384159424269,1.35765247580326,52.4474193548387,2331,1496,"LVA",2.03287158035685,14,0.770302167195896
"2021-11","Latvia",18932,48.1545870608715,-0.566840084970677,57.44,2114,1411,"LVA",1.9602622996789,10,0.851331099833524
"2021-12","Latvia",18962,46.3567981912861,-0.405392688946021,39.3087096774194,2202,1399,"LVA",1.84804132610801,8,0.888720018844629
"2022-01","Latvia",18993,48.4924555897408,1.61821957508074,38.1164516129032,1895,1346,"LVA",1.8446214763655,7,0.947947919003874
"2022-02","Latvia",19024,50.5114012309297,0.807684172893161,48.15,1905,1255,"LVA",NA,NA,NA
"2019-12","Lithuania",18231,0,NA,NA,NA,59,NA,NA,NA,NA
"2020-01","Lithuania",18262,0,NA,NA,NA,579,"LTU",NA,NA,NA
"2020-02","Lithuania",18293,0,NA,11.11,NA,386,"LTU",NA,NA,NA
"2020-03","Lithuania",18322,0,6.1463292576689,50.8348387096774,1100,1100,"LTU",0.693147180559945,2,1
"2020-04","Lithuania",18353,0,0.663813192446239,81.728,1077,1077,"LTU",0.417135543942292,1.82,0.797931555185705
"2020-05","Lithuania",18383,0,-1.13338864784685,73.9864516129032,2076,1409,"LTU",0,1,NA
"2020-06","Lithuania",18414,0,-0.700020059847708,42.9653333333333,5328,2554,"LTU",0,1,NA
"2020-07","Lithuania",18444,0,0.572342342474646,26.3767741935484,9177,3913,"LTU",0,1,NA
"2020-08","Lithuania",18475,0,1.17355370996023,28.7,9118,3433,"LTU",0.402536084074286,1.73,0.852935695801427
"2020-09","Lithuania",18506,0,0.766223160878011,28.7,3284,1802,"LTU",1.47199676049788,5.06,0.914188219322264
"2020-10","Lithuania",18536,0,1.73410744759883,45.0854838709677,1903,1494,"LTU",0.693147180559945,2,1
"2020-11","Lithuania",18567,0,1.52416116303772,57.316,1527,1481,"LTU",0.866246333696695,4,0.624864644906234
"2020-12","Lithuania",18597,0,0.550678118879594,66.9951612903226,2105,1703,"LTU",0.998056943285188,10,0.433450623093984
"2021-01","Lithuania",18628,0.395351,-0.686571949850629,72.3990322580645,1370,1370,"LTU",0.900368082936878,6,0.502504994894646
"2021-02","Lithuania",18659,1.94863277734055,-0.893949286383993,67.595,1477,1477,"LTU",1.1990394663123,9.52,0.534516368730819
"2021-03","Lithuania",18687,3.83366854150383,0.022159591514642,65.6835483870968,1576,1576,"LTU",1.3614059892568,7.95,0.664797109731661
"2021-04","Lithuania",18718,7.12160070789174,0.607131483685977,52.902,1785,1633,"LTU",0.981010231951347,5.86,0.565487904170577
"2021-05","Lithuania",18748,15.3233109805924,-0.138764045576265,45.1632258064516,2014,1679,"LTU",0.764924218411573,3.8,0.62252929455143
"2021-06","Lithuania",18779,27.7698460480103,-1.8216325496615,44.44,3074,1744,"LTU",0.82829332699595,3.02,0.805951540191539
"2021-07","Lithuania",18809,38.3502013337094,-0.0799477129456729,29.63,6218,2661,"LTU",1.01165996999397,5.22,0.617750770676528
"2021-08","Lithuania",18840,44.0709906655076,1.37455618951454,29.8693548387097,6809,2776,"LTU",0.802971619517141,7.82,0.394605052982974
"2021-09","Lithuania",18871,49.2330884367717,0.719169119919584,25.3393333333333,4535,2133,"LTU",1.03161736241391,12.94,0.404741736540588
"2021-10","Lithuania",18901,50.7020583444803,0.852025673453838,35.531935483871,4186,1875,"LTU",1.21250579363847,20.29,0.403467622632249
"2021-11","Lithuania",18932,48.7811801253817,-0.223835061512322,46.3,3652,1862,"LTU",1.42892493295965,18.92,0.486939080039035
"2021-12","Lithuania",18962,48.761868386077,-0.222482061558399,47.8516129032258,4724,1735,"LTU",1.63762250412232,19.11,0.556411597463043
"2022-01","Lithuania",18993,49.401471367238,1.17674488050581,53.7,3273,1678,"LTU",2.0294457442348,21,0.666589189519109
"2022-02","Lithuania",19024,46.1142650017204,0.332706933689753,52.2160714285714,3684,1842,"LTU",0.102966660465412,2,0.148549490430348
"2019-12","Luxembourg",18231,0,NA,NA,NA,238,NA,NA,NA,NA
"2020-01","Luxembourg",18262,0,NA,NA,NA,508,"LUX",NA,NA,NA
"2020-02","Luxembourg",18293,0,NA,0,NA,127,"LUX",NA,NA,NA
"2020-03","Luxembourg",18322,0,7.68570306123455,49.9396774193548,7506,2611,"LUX",1.05990406681379,4.18,0.755117423888458
"2020-04","Luxembourg",18353,0,-0.30420116672784,76.2346666666667,9956,3407,"LUX",1.06621249882984,3.7,0.834560181304254
"2020-05","Luxembourg",18383,0,-1.92618077914901,58.0341935483871,17248,5766,"LUX",0,1,NA
"2020-06","Luxembourg",18414,0,0.183033553976044,41.205,26579,8306,"LUX",0,1,NA
"2020-07","Luxembourg",18444,0,2.14320128990159,29.5693548387097,27719,7667,"LUX",0.546759587084655,2.25,0.69943523759076
"2020-08","Luxembourg",18475,0,-0.62850432429786,41.5767741935484,25985,6918,"LUX",0.802826689713376,2.87,0.801569132590043
"2020-09","Luxembourg",18506,0,0.388100820198829,47.22,29363,8900,"LUX",1.55924201664993,5.65,0.905294194265395
"2020-10","Luxembourg",18536,0,1.52126778676325,49.6109677419355,26095,8698,"LUX",1.8300395079361,10.66,0.777572571027741
"2020-11","Luxembourg",18567,0,0.710047048198163,57.0983333333333,25951,8650,"LUX",1.86756539185418,14.57,0.699961417200833
"2020-12","Luxembourg",18597,0,-0.4019657659976,61.1448387096774,21450,7150,"LUX",1.7698849869216,11.23,0.734940532226478
"2021-01","Luxembourg",18628,0.183667,-1.08322476828553,55.0464516129032,22546,7485,"LUX",1.94869498425762,9.23,0.881927476916684
"2021-02","Luxembourg",18659,0.879110578661295,0.172710961830859,54.6325,24750,8250,"LUX",1.41691973077592,6.8,0.745724708550286
"2021-03","Luxembourg",18687,2.38911125144089,0.324480736444897,55.081935483871,26517,8839,"LUX",0.847002343220076,3.86,0.64282840783308
"2021-04","Luxembourg",18718,4.1260992693595,-0.160575644015061,48.15,26126,8709,"LUX",0.484086320332379,2.73,0.505423003201174
"2021-05","Luxembourg",18748,10.7058606078358,-0.712935427229705,46.7151612903226,30240,9421,"LUX",0.739711171413338,3.44,0.620137583877202
"2021-06","Luxembourg",18779,16.9399709336023,-1.15985591390883,43.3966666666667,31171,9867,"LUX",0.909127661392265,2.74,0.930383043594159
"2021-07","Luxembourg",18809,23.0643146595686,1.28255695894939,40.2338709677419,29998,8547,"LUX",1.39618580515923,5.94,0.791133678242366
"2021-08","Luxembourg",18840,28.769407543478,-0.489326319832462,37.96,29678,7611,"LUX",1.6523951646246,6.14,0.915227138343338
"2021-09","Luxembourg",18871,33.6194527997879,0.263177934162504,37.59,33270,9673,"LUX",1.79303462839868,7.3,0.90672976358382
"2021-10","Luxembourg",18901,39.3382578404177,0.342669227466133,43.3406451612903,30935,9826,"LUX",1.88780811676388,8.78,0.873024647656141
"2021-11","Luxembourg",18932,43.9860946795957,0.772212327613531,46.3,32396,10316,"LUX",2.11563174621359,13.63,0.812256405706399
"2021-12","Luxembourg",18962,55.1694391932623,0.665357285005966,46.3,26931,8977,"LUX",2.40370897035313,19.68,0.807685136358038
"2022-01","Luxembourg",18993,61.7785932334053,1.31303779720193,48.3909677419355,27337,8954,"LUX",1.34732775126146,12,0.54220457391283
"2022-02","Luxembourg",19024,65.3654681008837,-0.766504916722887,48.615,24903,8301,"LUX",0.154076103671029,2,0.222284830685688
"2019-12","Malaysia",18231,0,NA,NA,NA,811,NA,NA,NA,NA
"2020-01","Malaysia",18262,0,NA,13.1925,NA,429,"MYS",NA,NA,NA
"2020-02","Malaysia",18293,0,0.965080896043587,19.44,NA,972,"MYS",NA,NA,NA
"2020-03","Malaysia",18322,0,4.87009527131726,48.0874193548387,10407,5204,"MYS",1.52740212368915,5.78,0.877495194702235
"2020-04","Malaysia",18353,0,0.167475569137703,77.96,10765,5382,"MYS",1.44752782191294,5.27,0.883527183438383
"2020-05","Malaysia",18383,0,-0.577151209782211,71.9503225806452,12331,6087,"MYS",1.36291750218044,4.8,0.875107987944964
"2020-06","Malaysia",18414,0,-0.795637728137873,60.7116666666667,14058,7029,"MYS",0.348647789663661,1.62,0.811278124459133
"2020-07","Malaysia",18444,0,-0.889221409905937,49.7332258064516,13336,6668,"MYS",0.485203026391961,1.7,1
"2020-08","Malaysia",18475,0,0.077070937284379,63.7348387096774,13797,6899,"MYS",0,1,NA
"2020-09","Malaysia",18506,0,1.64399858749957,62.4516666666667,13218,6609,"MYS",0.371777079948225,1.84,0.638524939949386
"2020-10","Malaysia",18536,0,2.37840527757731,61.4396774193548,11287,5644,"MYS",0.883884183158134,8,0.425058442587477
"2020-11","Malaysia",18567,0,0.518930849279704,78.5163333333333,11121,5560,"MYS",0.824043201348256,8,0.396281013354465
"2020-12","Malaysia",18597,0,0.326051796162341,69.6383870967742,10691,5345,"MYS",1.22695165461464,10,0.532858333161201
"2021-01","Malaysia",18628,0,0.767687589069059,73.3693548387097,9952,4976,"MYS",1.51460671254522,9,0.689327221335489
"2021-02","Malaysia",18659,0,-0.172535270158502,77.31,9873,4937,"MYS",1.36591898606756,9,0.621656520756525
"2021-03","Malaysia",18687,0.111662407502845,-0.650890667099404,70.7454838709677,10627,5314,"MYS",1.84728064469699,12,0.743400419027649
"2021-04","Malaysia",18718,1.16179096675256,0.345463225218097,60.246,10135,5068,"MYS",1.74923946833993,16,0.630904776575317
"2021-05","Malaysia",18748,2.05190440377313,0.951183360460917,75.138064516129,9114,4557,"MYS",1.76211682409822,11,0.734859793122577
"2021-06","Malaysia",18779,3.63666275004457,0.0931613061346432,75.893,8640,4320,"MYS",1.99315002135401,11,0.831208119872549
"2021-07","Malaysia",18809,10.2454665397968,0.698834620686526,82.3522580645161,8329,4165,"MYS",1.52555457353199,12,0.613928323489393
"2021-08","Malaysia",18840,27.6072436452272,0.560752722236041,76.0129032258065,8095,4048,"MYS",1.41836149697851,22,0.458861862423633
"2021-09","Malaysia",18871,47.2168650240561,-0.23695251272691,64.6263333333333,8051,4026,"MYS",1.35234361865367,26,0.415071684608491
"2021-10","Malaysia",18901,61.8455786097694,-0.793189014498585,59.26,8291,4145,"MYS",1.39710409689468,25,0.434034791308512
"2021-11","Malaysia",18932,70.5477396497781,-0.338026906146361,55.2446666666667,8430,4215,"MYS",1.66838163023778,26.4,0.509760128113294
"2021-12","Malaysia",18962,69.3428800410107,-0.251530767572689,52.2535483870968,8603,4302,"MYS",1.72177163052439,26,0.528459365900175
"2022-01","Malaysia",18993,69.1013622231599,-0.10626184180372,59.9574193548387,8720,4360,"MYS",1.76516007488096,9,0.803358970716107
"2022-02","Malaysia",19024,70.7361655453028,1.62461958612903,54.17,8773,4386,"MYS",NA,NA,NA
"2019-12","Mexico",18231,0,NA,NA,NA,992,NA,NA,NA,NA
"2020-01","Mexico",18262,0,NA,0,NA,172,"MEX",NA,NA,NA
"2020-02","Mexico",18293,0,NA,0.191724137931034,NA,543,"MEX",NA,NA,NA
"2020-03","Mexico",18322,0,5.7129073824332,19.9238709677419,47610,47610,"MEX",1.24569150650861,3.88,0.92947855505124
"2020-04","Mexico",18353,0,2.69942516836686,82.41,43171,43171,"MEX",1.80358827119621,11.42,0.742724230541498
"2020-05","Mexico",18383,0,1.37798630363043,82.41,59989,59989,"MEX",2.25520381377867,30.18,0.662108934934393
"2020-06","Mexico",18414,0,0.639560044975719,71.512,67949,67949,"MEX",2.22165727353815,30,0.653198572219421
"2020-07","Mexico",18444,0,0.382612902953101,70.83,72981,72981,"MEX",2.19395341308003,29,0.651547569281683
"2020-08","Mexico",18475,0,-0.126685007401953,72.2661290322581,82965,82965,"MEX",2.57534338276614,38,0.707981411211398
"2020-09","Mexico",18506,0,-0.196924324355514,71.9146666666667,86858,86858,"MEX",2.63071484372204,30,0.77346726711768
"2020-10","Mexico",18536,0,0.235188555178754,72.2374193548387,95653,95653,"MEX",2.15406267203317,22,0.696872561453452
"2020-11","Mexico",18567,0,0.0369175148943892,71.76,95500,95500,"MEX",2.8516099597405,42,0.762937940205154
"2020-12","Mexico",18597,0,0.505240033048047,71.76,104907,104907,"MEX",2.84096716583944,44,0.750746511320528
"2021-01","Mexico",18628,0.011732947012306,0.337830178148822,71.76,84272,84272,"MEX",2.11990205862073,39,0.578645117343744
"2021-02","Mexico",18659,0.142690686357352,-0.676871052232748,66.6664285714286,87004,87004,"MEX",1.40520172113977,36.91,0.389584169855191
"2021-03","Mexico",18687,0.399253743734808,-0.382181843547921,47.6532258064516,101882,101882,"MEX",1.07886445981952,35.1,0.303386135842313
"2021-04","Mexico",18718,2.12474322715297,-0.361351903144939,45.4593333333333,111877,111877,"MEX",1.22216921621709,28.26,0.366072628218153
"2021-05","Mexico",18748,6.20014046849527,-0.428274954034444,44.44,128634,128634,"MEX",1.95349125794558,28.18,0.586007238055147
"2021-06","Mexico",18779,9.43548556489887,0.425048763294178,44.44,124332,124332,"MEX",2.3493060130423,30.43,0.688828376319871
"2021-07","Mexico",18809,12.9690456580216,1.13703923335409,48.8316129032258,129145,129145,"MEX",2.0358788368617,45.89,0.532398324200135
"2021-08","Mexico",18840,17.2318182632196,0.426883633308671,67.13,114998,114998,"MEX",1.79005776344981,52.28,0.452561980154748
"2021-09","Mexico",18871,23.3121607556254,-0.480486061858759,40.5133333333333,114309,114309,"MEX",1.71871298084444,40.28,0.465688194042351
"2021-10","Mexico",18901,28.1192660816102,-0.779642938492893,35.19,120303,120303,"MEX",1.81801335917604,28.98,0.541055013788865
"2021-11","Mexico",18932,31.1354292373268,-0.614355494483807,34.9426666666667,132663,132663,"MEX",2.06469842447489,26.28,0.632666828163752
"2021-12","Mexico",18962,30.4529542238788,0.207122942915577,30.4058064516129,157706,157706,"MEX",2.27072131999739,30.71,0.664055340764468
"2022-01","Mexico",18993,31.2306264006046,2.31438713310075,39.9658064516129,118773,118773,"MEX",1.77055312885206,19,0.601321046684857
"2022-02","Mexico",19024,28.6137186401674,-0.531252311764352,41.994,126065,126065,"MEX",1.03356205420682,4,0.745557425027593
"2019-12","Netherlands",18231,0,NA,NA,NA,80,NA,NA,NA,NA
"2020-01","Netherlands",18262,0,NA,NA,NA,923,"NLD",NA,NA,NA
"2020-02","Netherlands",18293,0,NA,5.56,NA,157,"NLD",NA,NA,NA
"2020-03","Netherlands",18322,0,7.21597500265147,46.981935483871,31923,6986,"NLD",2.46177508858185,17.23,0.866604445035231
"2020-04","Netherlands",18353,0,0.656708779810721,78.7,33173,7834,"NLD",2.7394220712908,23.66,0.866891626341145
"2020-05","Netherlands",18383,0,-1.35708259752854,73.6870967741935,46293,9597,"NLD",2.02013456498177,11.34,0.834420137381168
"2020-06","Netherlands",18414,0,-0.578064979851218,60.9866666666667,72882,14212,"NLD",2.15278157103643,10.37,0.923304932535523
"2020-07","Netherlands",18444,0,0.160088537853946,39.81,104267,13490,"NLD",2.01729346345636,10.32,0.866631813423316
"2020-08","Netherlands",18475,0,1.32564514929789,44.831935483871,120581,10219,"NLD",2.26135962683072,20.85,0.745939858478618
"2020-09","Netherlands",18506,0,1.15518771628575,50.8366666666667,90107,10778,"NLD",2.2665533420807,24.63,0.707492787318025
"2020-10","Netherlands",18536,0,1.49021805806923,62.04,61193,10097,"NLD",2.48713118698805,41,0.669740923917308
"2020-11","Netherlands",18567,0,-0.340125004736302,62.592,53427,10685,"NLD",2.16505517111147,39,0.590970039605785
"2020-12","Netherlands",18597,0,0.504352142400295,68.4264516129032,48635,9887,"NLD",2.55319604441652,57.81,0.629428291157033
"2021-01","Netherlands",18628,0.009339,-0.452170629000044,79.7770967741936,46376,9146,"NLD",2.43068652616806,48.52,0.626735813561993
"2021-02","Netherlands",18659,0.76022010627776,-0.466094853004382,79.6275,47682,9796,"NLD",1.81446430267024,32.65,0.521310793000358
"2021-03","Netherlands",18687,2.70980000629415,0.527405584843399,75.2387096774194,52682,10536,"NLD",0.645407304070704,23.94,0.203525807770719
"2021-04","Netherlands",18718,4.96525138324301,0.164664371245472,74.0123333333333,52649,10635,"NLD",0.302704642537962,16.12,0.109198485625287
"2021-05","Netherlands",18748,10.723618050442,-0.391855586297901,67.59,65455,11314,"NLD",0.389909582020705,14.81,0.145178935161101
"2021-06","Netherlands",18779,25.3940739601234,-1.47602413884998,61.1716666666667,78967,11137,"NLD",1.35752725341527,18.29,0.46852973503303
"2021-07","Netherlands",18809,41.3698522040651,1.67112923544209,37.188064516129,100300,9377,"NLD",2.41270002035353,34.69,0.681316979276339
"2021-08","Netherlands",18840,55.4897370028915,-0.860773410168122,41.67,129274,8166,"NLD",2.59506665070928,43.12,0.690084193750113
"2021-09","Netherlands",18871,57.3906113733976,-0.225870726739105,42.78,116218,8435,"NLD",2.62902440716742,37.73,0.725231466895177
"2021-10","Netherlands",18901,56.9286019825428,0.788568318189315,42.9232258064516,115897,9001,"NLD",2.65730677950702,50.11,0.6793465640303
"2021-11","Netherlands",18932,52.9443898304903,1.35103151380959,48.8293333333333,92804,9139,"NLD",2.54671107980617,70.39,0.598781673119229
"2021-12","Netherlands",18962,48.0299748598744,-0.0689998496434754,59.5874193548387,76119,9191,"NLD",2.51566655514598,72.09,0.588198032253019
"2022-01","Netherlands",18993,62.0641257397753,1.05124394378981,62.7506451612903,79748,8609,"NLD",2.38517930048768,38,0.655703863978603
"2022-02","Netherlands",19024,56.1135600563324,0.31367927138999,51.5407407407407,75694,8416,"NLD",0.253445857779278,4,0.182822541076007
"2019-12","New Zealand",18231,0,NA,NA,NA,798,NA,NA,NA,NA
"2020-01","New Zealand",18262,0,NA,NA,NA,101,"NZL",NA,NA,NA
"2020-02","New Zealand",18293,0,NA,19.44,NA,484,"NZL",NA,NA,NA
"2020-03","New Zealand",18322,0,6.4707995037826,46.0258064516129,1722,1722,"NZL",0.97384579616732,2.73,0.977939875194712
"2020-04","New Zealand",18353,0,0.254234138384241,95.1266666666667,NA,170,"NZL",1.12459742287507,3.26,0.967792654942671
"2020-05","New Zealand",18383,0,-3.46693710414536,57.7922580645161,NA,590,"NZL",NA,NA,NA
"2020-06","New Zealand",18414,0,-0.0800427076735364,25.678,NA,687,"NZL",NA,NA,NA
"2020-07","New Zealand",18444,0,0.348306694268216,22.22,NA,762,"NZL",NA,NA,NA
"2020-08","New Zealand",18475,0,1.72066354754432,52.448064516129,NA,849,"NZL",0,1,NA
"2020-09","New Zealand",18506,0,-0.68267588069265,46.171,NA,930,"NZL",NA,NA,NA
"2020-10","New Zealand",18536,0,0.145182009844498,25.8935483870968,NA,520,"NZL",0,1,NA
"2020-11","New Zealand",18567,0,-0.104360015324242,22.22,NA,948,"NZL",NA,NA,NA
"2020-12","New Zealand",18597,0,0.0295588022415441,22.22,NA,248,"NZL",0,1,NA
"2021-01","New Zealand",18628,0,0.335084311346365,22.22,NA,449,"NZL",0,1,NA
"2021-02","New Zealand",18659,0,-0.665748206371831,31.0332142857143,NA,197,"NZL",NA,NA,NA
"2021-03","New Zealand",18687,0.0671701629922392,0.508119262168247,32.3306451612903,NA,493,"NZL",0,1,NA
"2021-04","New Zealand",18718,0.689734157984285,-0.0936854840773229,22.22,2185,2185,"NZL",0,1,NA
"2021-05","New Zealand",18748,2.70969859317571,-0.607625007121783,22.22,1977,1977,"NZL",NA,NA,NA
"2021-06","New Zealand",18779,6.16621092230445,0.123232640423948,22.22,1960,1960,"NZL",NA,NA,NA
"2021-07","New Zealand",18809,10.9134948230261,0.641090818603891,22.22,1590,1590,"NZL",0,1,NA
"2021-08","New Zealand",18840,17.2970699992347,1.67015233713327,58.0651612903226,NA,559,"NZL",0.050921133463585,1.08,0.918295834054489
"2021-09","New Zealand",18871,28.4310516353115,0.036675478558406,84.076,NA,479,"NZL",0.10514468710962,1.19,0.827174183976551
"2021-10","New Zealand",18901,47.4212715995735,1.15994276092786,81.02,NA,473,"NZL",0.346562599156976,2.2,0.479529874331853
"2021-11","New Zealand",18932,59.9515291529416,0.800698087568583,78.9813333333333,NA,819,"NZL",0.796154460532034,5.37,0.473730750362811
"2021-12","New Zealand",18962,66.613714920013,-0.761527477544253,64.0816129032258,NA,295,"NZL",0.366318288903335,2.22,0.501466126604243
"2022-01","New Zealand",18993,70.9434393680408,0.0437071811818406,60.9751612903226,NA,73,"NZL",0.300090300905356,2,0.463107591432751
"2022-02","New Zealand",19024,71.8965155628616,3.70976298477451,61.11,NA,571,"NZL",0.693147180559945,2,1
"2019-12","Nigeria",18231,0,NA,NA,NA,136,NA,NA,NA,NA
"2020-01","Nigeria",18262,0,NA,NA,NA,390,"NGA",NA,NA,NA
"2020-02","Nigeria",18293,0,NA,11.11,NA,129,"NGA",NA,NA,NA
"2020-03","Nigeria",18322,0,4.89783979995091,28.881935483871,1830,1830,"NGA",0,1,NA
"2020-04","Nigeria",18353,0,2.59603408683265,83.6113333333333,2302,2302,"NGA",1.581627844259,5.42,0.94133852011269
"2020-05","Nigeria",18383,0,1.52166740688756,84.3945161290323,2852,2852,"NGA",1.95405104095243,12,0.78636798735242
"2020-06","Nigeria",18414,0,0.635116397180443,82.175,2990,2990,"NGA",1.80169231800345,11,0.751364055987674
"2020-07","Nigeria",18444,0,0.116838302473221,71.8048387096774,3093,3093,"NGA",2.07605284844992,14,0.786664550691129
"2020-08","Nigeria",18475,0,-0.474930681092927,67.6506451612903,3386,3386,"NGA",1.80951425584928,7,0.929906376575379
"2020-09","Nigeria",18506,0,-0.807895312521175,60.928,3431,3431,"NGA",0.636514168294813,2,0.918295834054489
"2020-10","Nigeria",18536,0,-0.189371140208218,52.2429032258065,3422,3422,"NGA",0.974314752869349,3,0.886859507142915
"2020-11","Nigeria",18567,0,0.160869630076004,50.93,4038,4038,"NGA",0.759547391474863,3,0.691369830202511
"2020-12","Nigeria",18597,0,1.44981594315625,53.3170967741935,4772,4135,"NGA",1.81045088819501,10,0.786268830499932
"2021-01","Nigeria",18628,0,0.777630426862697,58.33,5821,5276,"NGA",1.14815574009034,9,0.522548196453496
"2021-02","Nigeria",18659,0,-0.580661883101651,58.33,6168,6168,"NGA",0.89839259004453,4,0.648053267214318
"2021-03","Nigeria",18687,0,-1.21640556398372,48.7145161290323,6810,6546,"NGA",1.06708951878208,3,0.971306738317807
"2021-04","Nigeria",18718,0,-1.18173548957945,46.5416666666667,6964,6169,"NGA",1.242453324894,4,0.896240625180289
"2021-05","Nigeria",18748,0.0128108571428571,-0.454886386214606,48.4754838709677,7076,5696,"NGA",1.38629436111989,4,1
"2021-06","Nigeria",18779,0.196789,-0.246860077931526,48.332,7245,6044,"NGA",1.03972077083992,3,0.946394630357186
