"month","country","date","new_cases_month","index","NI_diff","mean_half_year","total_sum","F_Vero","B_Vero","infection","F_Vero_per_month","F_W_V","F_WC_V","F_B_V","F_BC_V","F_I_BWP","F_I_WP","F_I_BCWP","cut_off","NPI","T_Vero","P_Vero","travel","travel_route","GR_NCM_log_diff","F_I","total_case","sub_lineage","sub_gisaid","sub_richness","sub_evenness","month1","year","travel2"
"2021-11","Israel",2021-11-01,17351,4,166115,505334,4663800,62.1846666666667,43.4463333333333,93.39,0.599827956989301,7.0969247311828,8.0888387096774,50.5432580645161,49.1133548387097,47.2023487064516,6.62781800645162,45.866962083871,TRUE,54.812,173.283333333333,67.652,NA,560,-0.958331509628385,58.0742602,1344890,2.65746386182643,0.0214385163840632,31.67,0.7700683761667,11,2021,6.32793678372919
"2021-12","Israel",2021-12-01,40272,5,169112,2794855,4663800,62.9035483870968,44.7825806451613,93.39,0.718881720430097,7.23921505376349,7.0969247311828,52.0217956989248,50.5432580645161,48.5831550032259,6.76070293870973,47.2023487064516,TRUE,56.48,177.179677419355,69.4916129032258,NA,806,0.842006296773425,58.7456238387097,1385162,2.75777608477317,0.202920451340848,30.26,0.809720242919098,12,2021,6.69208374250663
"2022-01","Israel",2022-01-01,1516637,5,169112,2794855,4663800,64.841935483871,51.9470967741935,93.39,1.9383870967742,8.0990322580645,7.23921505376349,60.046129032258,52.0217956989248,56.0770799032257,7.56368622580643,48.5831550032259,TRUE,56.48,188.478387096774,71.6877419354839,NA,350,3.62859422425306,60.5558835483871,2901799,2.55909551437475,0.425328293373262,16,0.922998601937411,1,2022,5.85793315448346
"2022-02","Israel",2022-02-01,733934,5,169112,2794855,4663800,65.8103571428571,55.5267857142857,93.39,0.968421658986102,7.0939055299539,8.0990322580645,62.6206912442396,60.046129032258,58.4814635529954,6.62499837442395,56.0770799032257,FALSE,50.1492,193.420714285714,72.0835714285714,NA,530,-0.725831556330522,61.4602925357142,3635733,0,0,1,NA,2,2022,6.27287700654617
"2019-12","Italy",2019-12-01,NA,1,-1257174,232997,22467426,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,175,NA,0,NA,NA,NA,NA,NA,12,2019,5.16478597392351
"2020-01","Italy",2020-01-01,2,1,-1257174,232997,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,19.44,0,0,NA,752,NA,0,2,0,0.562335144618808,1,NA,1,2020,6.62273632394984
"2020-02","Italy",2020-02-01,1126,1,-1257174,232997,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,31.1748275862069,0,0,NA,347,6.33327962813969,0,1128,1.12876337061686,0.968852346722293,6,0.629974832003073,2,2020,5.84932477994686
"2020-03","Italy",2020-03-01,104664,1,-1257174,232997,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,80.4245161290323,0,0,11667,2084,4.53208368949108,0,105792,1.05957603721316,0.872137411853379,10.89,0.447426682932449,3,2020,7.64204440287326
"2020-04","Italy",2020-04-01,99671,1,-1257174,232997,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,90.9273333333333,0,0,11704,2212,-0.0488804571702808,0,205463,1.09114175161891,0.971370894348503,11.83,0.44373304652758,4,2020,7.70165236264223
"2020-05","Italy",2020-05-01,27534,1,-1257174,232997,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,73.6845161290323,0,0,21165,2784,-1.28645315739754,0,232997,1.4508790976566,1.05566769850989,7,0.745604363264645,5,2020,7.93164402145431
"2020-06","Italy",2020-06-01,7729,2,-1024177,1368705,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,67.59,0,0,43448,4356,-1.27044211651602,0,240726,1.54509799289957,0.611504390462401,11,0.644355910963712,6,2020,8.37930948405285
"2020-07","Italy",2020-07-01,6959,2,-1024177,1368705,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,66.9932258064516,0,0,86679,5554,-0.104943702262021,0,247685,2.47288741130401,0.621399393049154,19,0.839850113655294,7,2020,8.62227366786674
"2020-08","Italy",2020-08-01,21677,2,-1024177,1368705,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,66.6051612903226,0,0,104696,6118,1.13621600475007,0,269362,2.52525059570409,1.28281477714265,31,0.735369832597468,8,2020,8.71899052471085
"2020-09","Italy",2020-09-01,45647,2,-1024177,1368705,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,65.8033333333333,0,0,83030,5248,0.744686096853592,0,315009,2.26000513714654,1.02599083742596,21.28,0.74006592346513,9,2020,8.56560233062392
"2020-10","Italy",2020-10-01,364569,2,-1024177,1368705,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,68.0103225806452,0,0,58227,4402,2.0777779464788,0,679578,2.43145961670105,1.18583783322858,25.1,0.755427652642837,10,2020,8.38981426208641
"2020-11","Italy",2020-11-01,922124,2,-1024177,1368705,22467426,0,0,0,0,0,0,0,0,0,0,0,TRUE,81.7916666666667,0,0,33230,3448,0.92796387080703,0,1601702,2.28341321017702,0.935848621460338,29.87,0.672851278160366,11,2020,8.14554963178358
"2020-12","Italy",2020-12-01,505612,3,111531,2616267,22467426,0,0,93.3899999999999,0,0,0,0,0,0,0,0,TRUE,80.8574193548387,0.026,0.026,31701,3561,-0.600910128023992,0,2107314,2.30777011897023,1.17940147848341,27.44,0.697803144483027,12,2020,8.17779668327778
"2021-01","Italy",2021-01-01,445866,3,111531,2616267,22467426,0.19,0,93.3896675130753,0.19,0.19,0,0.19,0,0.177440368274843,0.177440368274843,0,TRUE,76.5506451612903,1.74903225806452,1.57774193548387,30531,3340,-0.125751118282313,0.177440368274843,2553180,2.12209590927496,1.3710071285765,25.65,0.655171512784005,1,2021,8.11372608597075
"2021-02","Italy",2021-02-01,372233,3,111531,2616267,22467426,2.08535714285714,0,92.9409077573639,1.89535714285714,2.08535714285714,0.19,2.08535714285714,0.19,1.93814985855445,1.93814985855445,0.176587724738991,TRUE,75.925,5.31785714285714,3.23142857142857,36156,3785,-0.18049845615832,1.93814985855445,2925413,1.8328331589591,1.32969348660494,22.81,0.587439425431501,2,2021,8.23880116587155
"2021-03","Italy",2021-03-01,659634,3,111531,2616267,22467426,3.75548387096774,0,90.3566891379322,1.6701267281106,3.75548387096774,2.08535714285714,3.75548387096774,2.08535714285714,3.3933308869155,3.3933308869155,1.88425967098709,TRUE,79.3316129032258,12.1516129032258,8.39516129032258,34732,3645,0.572165133461148,3.3933308869155,3585047,1.20950149635988,0.989136274663027,18.23,0.417772680219647,3,2021,8.20111164444276
"2021-04","Italy",2021-04-01,437754,3,111531,2616267,22467426,7.40566666666667,0,89.4060927603456,3.65018279569893,7.40566666666667,3.75548387096774,7.40566666666667,3.75548387096774,6.621117209522,6.621117209522,3.35763139327724,TRUE,78.671,24.9063333333333,17.5146666666667,36876,3841,-0.410028026988876,6.621117209522,4022801,0.822873868570586,0.738830064528455,11.79,0.336015643725519,4,2021,8.2534880283459
"2021-05","Italy",2021-05-01,195168,3,111531,2616267,22467426,14.8906451612903,0,89.2095375052557,7.48497849462363,14.8906451612903,7.40566666666667,14.8906451612903,7.40566666666667,13.2838756799358,13.2838756799358,6.60656098251422,TRUE,70.5490322580645,46.278064516129,31.9032258064516,51420,4591,-0.807796382645805,13.2838756799358,4217969,1.19605000854946,1.03206380391696,16.58,0.427508627746378,5,2021,8.43185314424922
"2021-06","Italy",2021-06-01,42088,4,1359093,810726,22467426,25.2093333333333,0,89.4678298829745,10.318688172043,25.2093333333333,14.8906451612903,25.2093333333333,14.8906451612903,22.5542434612986,22.5542434612986,13.3223370813806,TRUE,70.8366666666667,72.9946666666667,49.619,78431,4856,-1.53409806168554,22.5542434612986,4260057,2.00113900573855,1.3467810154506,26.74,0.609967221845001,6,2021,8.48797033273933
"2021-07","Italy",2021-07-01,90119,4,1359093,810726,22467426,42.361935483871,0,89.8022753072387,17.1526021505377,42.171935483871,25.2093333333333,42.171935483871,25.2093333333333,37.8713576056169,37.8713576056169,22.6385549231195,TRUE,62.5122580645161,100.823225806452,60.6151612903226,123561,6253,0.76136835475795,38.0419819287007,4350176,2.90821518882532,0.857279970351809,35.65,0.814588692660953,7,2021,8.7408166275673
"2021-08","Italy",2021-08-01,189963,4,1359093,810726,22467426,57.4393548387097,0,90.0140847848372,15.0774193548387,55.3539976958526,42.171935483871,55.3539976958526,42.171935483871,49.8263944177415,49.8263944177415,37.9606817618585,TRUE,63.0829032258065,122.827741935484,67.7293548387097,141455,6933,0.745698297168245,51.7035095643796,4540139,2.79511822548687,0.463372270362335,37.59,0.771424631130693,8,2021,8.84404789894249
"2021-09","Italy",2021-09-01,132364,4,1359093,810726,22467426,64.915,0.0583333333333333,90.285413506565,7.47564516129031,61.1595161290323,55.3539976958526,61.2178494623656,55.3539976958526,55.2707885269233,55.2181220357111,49.9765857121149,TRUE,68.98,135.618666666667,73.1036666666667,120993,5813,-0.361273613147466,58.6087761777867,4672503,2.86779352819936,0.321402275366813,42.99,0.762986181383225,9,2021,8.66785206770135
"2021-10","Italy",2021-10-01,99610,4,1359093,810726,22467426,69.9493548387097,1.23225806451613,90.4812967298673,5.03435483870969,62.543688172043,61.1595161290323,63.7759462365592,61.2178494623656,57.7053031565817,56.5903400807492,55.3907040236865,TRUE,69.0870967741936,145.144516129032,76.4345161290323,102350,5168,-0.28429314205016,63.2910833122407,4772113,2.73269720386468,0.277229928655327,37.9,0.752490225743346,10,2021,8.55024104546244
"2021-11","Italy",2021-11-01,256582,4,1359093,810726,22467426,72.456,6.23966666666667,90.6466203430194,2.50664516129031,57.5653548387097,62.543688172043,63.8050215053764,63.7759462365592,57.8370956037604,52.1810486497571,57.810739855222,TRUE,71.3,153.99,77.7786666666667,84731,4520,0.946185740473556,65.6789152357381,5028695,2.67000962733558,0.107230644281346,35.13,0.750994718903078,11,2021,8.41626727282628
"2021-12","Italy",2021-12-01,1097136,5,-446448,12392863,22467426,73.6038709677419,22.4938709677419,90.945479694646,1.14787096774189,48.3945376344086,57.5653548387097,70.8884086021505,63.8050215053764,64.4698032511265,44.0126443976189,58.0277828773366,TRUE,75.9548387096774,172.851935483871,79.241935483871,75649,4225,1.45301012543624,66.9393935254411,6125831,2.78245241663885,0.358649330548397,35.02,0.783516710046837,12,2021,8.34877453979127
"2022-01","Italy",2022-01-01,4857433,5,-446448,12392863,22467426,75.2109677419355,44.6183870967742,91.2679833886442,1.60709677419361,32.8490322580645,48.3945376344086,75.2109677419355,70.8884086021505,68.6435335451482,29.9806493046207,64.6984209874849,TRUE,76.85,199.161290322581,81.8270967741935,60630,3884,1.48780696098615,68.6435335451482,10983264,2.35474263057634,0.84871686976001,28.04,0.707468130869436,1,2022,8.26462082941122
"2022-02","Italy",2022-02-01,1799720,5,-446448,12392863,22467426,77.75,59.93,91.4585533902997,2.53903225806449,20.3106451612903,32.8490322580645,77.75,75.2109677419355,71.109025260958,18.575822248753,68.7868630876192,TRUE,76.85,218.838928571429,83.6553571428571,78492,4327,-0.992879011824341,71.109025260958,12782984,1.46952819238227,0.466166763118582,13.7,0.561722144060481,2,2022,8.37262974022488
"2019-12","Japan",2019-12-01,NA,1,-431658,16739,21286892,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,818,NA,0,NA,NA,NA,NA,NA,12,2019,6.70686233660275
"2020-01","Japan",2020-01-01,13,1,-431658,16739,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,2.78,0,0,NA,189,NA,0,13,1.2406842919534,0.859967281035505,4,0.894964537655,1,2020,5.24174701505964
"2020-02","Japan",2020-02-01,230,1,-431658,16739,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,21.8044827586207,0,0,NA,132,2.87312995146166,0,243,1.34065443852752,0.97397426689894,8,0.644718503336476,2,2020,4.88280192258637
"2020-03","Japan",2020-03-01,2010,1,-431658,16739,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,41.1587096774194,0,0,3701,1284,2.16781069212993,0,2253,2.0775737093652,1.52121136634643,19.75,0.698412235275211,3,2020,7.15773548424991
"2020-04","Japan",2020-04-01,12029,1,-431658,16739,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,45.7396666666667,0,0,2088,1140,1.78918567894095,0,14282,0.954803561939993,0.278889697922135,11.28,0.397333097105185,4,2020,7.03878354138854
"2020-05","Japan",2020-05-01,2457,1,-431658,16739,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,41.9941935483871,0,0,2093,1234,-1.58837930747289,0,16739,0.91781562362557,0.169019932122811,12.71,0.362228909944781,5,2020,7.11801620446533
"2020-06","Japan",2020-06-01,1864,2,-414919,132083,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,27.7766666666667,0,0,2184,1290,-0.276216377275643,0,18603,1.04030453006273,0.150312946785188,10.27,0.448304430143907,6,2020,7.16239749735572
"2020-07","Japan",2020-07-01,17651,2,-414919,132083,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,27.9903225806452,0,0,2126,1375,2.24806772273474,0,36254,0.67067768260569,0.0601750209818773,8.43,0.318052761406899,7,2020,7.22620901010067
"2020-08","Japan",2020-08-01,32129,2,-414919,132083,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,32.7083870967742,0,0,2125,1420,0.598966610084741,0,68383,0.685420336098067,0.0267033372893914,4.49,0.476600142484015,8,2020,7.25841215059531
"2020-09","Japan",2020-09-01,15194,2,-414919,132083,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,33.0586666666667,0,0,1841,1364,-0.748858436001854,0,83577,0.887458122441966,0.0953762977198521,8.67,0.417465508740792,9,2020,7.21817683840341
"2020-10","Japan",2020-10-01,17744,2,-414919,132083,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,33.0377419354839,0,0,2012,1363,0.155146817526981,0,101321,1.13971157287849,0.130521937811815,9.46,0.516690122698792,10,2020,7.21744343169653
"2020-11","Japan",2020-11-01,47501,2,-414919,132083,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,36.67,0,0,3014,1463,0.98470333284256,0,148822,0.966641912153174,0.166479102989589,10.97,0.407461234521788,11,2020,7.28824440102012
"2020-12","Japan",2020-12-01,86925,3,-299575,597663,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,46.8945161290323,0,0,3068,1515,0.604294914443354,0,235747,0.838779240515537,0.150523377127451,11.08,0.352500511053631,12,2020,7.32317071794347
"2021-01","Japan",2021-01-01,154991,3,-299575,597663,21286892,0,0,0,0,0,0,0,0,0,0,0,TRUE,49.3606451612903,0,0,2848,1694,0.578321372823384,0,390738,0.93325009038106,0.21076975605774,10.1,0.40719729160565,1,2021,7.434847875212
"2021-02","Japan",2021-02-01,41896,3,-299575,597663,21286892,0,0,93.39,0,0,0,0,0,0,0,0,TRUE,49.6392857142857,0.00857142857142857,0.00857142857142857,1629,1538,-1.30817669374012,0,432634,1.27401243970788,0.379580929254544,10.22,0.553333445884088,2,2021,7.33823815006559
"2021-03","Japan",2021-03-01,42450,3,-299575,597663,21286892,0.026875,0,93.39,0.026875,0.026875,0,0.026875,0,0.0250985625,0.0250985625,0,TRUE,44.1145161290323,0.332608695652174,0.315217391304348,1500,1423,0.0131365557801697,0.0250985625,475084,1.27984450020685,0.734461394190681,9.54,0.574234123179341,3,2021,7.26052259808985
"2021-04","Japan",2021-04-01,117685,3,-299575,597663,21286892,0.536153846153846,0,93.39,0.509278846153846,0.536153846153846,0.026875,0.536153846153846,0.026875,0.500714076923077,0.500714076923077,0.0250985625,TRUE,45.3686666666667,1.83807692307692,1.30307692307692,1531,1531,1.01968465073656,0.500714076923077,592769,0.775058909146871,0.75209615566418,8.36,0.371038226617384,4,2021,7.33367639565768
"2021-05","Japan",2021-05-01,153716,3,-299575,597663,21286892,1.78870967741935,0,93.39,1.2525558312655,1.78870967741935,0.536153846153846,1.78870967741935,0.536153846153846,1.67047596774193,1.67047596774193,0.500714076923077,TRUE,49.07,6.93193548387097,5.14354838709677,1524,1524,0.267095180526667,1.67047596774193,746485,0.387305481785979,0.739105987802695,5.8,0.22624394917006,5,2021,7.32909373624659
"2021-06","Japan",2021-06-01,53096,4,166005,980149,21286892,7.62933333333333,0,93.39,5.84062365591398,7.62933333333333,1.78870967741935,7.62933333333333,1.78870967741935,7.1250344,7.1250344,1.67047596774193,TRUE,53.2693333333333,26.128,18.4983333333333,1475,1475,-1.06300514817696,7.1250344,799581,0.536528838706304,0.671849274477606,8.25,0.255987838834408,6,2021,7.29641326877392
"2021-07","Japan",2021-07-01,127021,4,166005,980149,21286892,22.2112903225806,0,93.39,14.5819569892473,22.2112903225806,7.62933333333333,22.2112903225806,7.62933333333333,20.743124032258,20.743124032258,7.1250344,TRUE,51.0877419354839,56.7251612903226,34.5148387096774,1326,1326,0.872250831276157,20.743124032258,926602,0.955500096726726,0.755621864542693,8.73,0.450635313347324,7,2021,7.18992217074581
"2021-08","Japan",2021-08-01,567768,4,166005,980149,21286892,38.011,0,93.39,15.7997096774194,38.011,22.2112903225806,38.011,22.2112903225806,35.4984729,35.4984729,20.743124032258,TRUE,51.1164516129032,87.714,49.7035,1383,1345,1.49736045745844,35.4984729,1494370,0.536018727475245,0.221756539892056,7.25,0.276910634119908,8,2021,7.20414929203594
"2021-09","Japan",2021-09-01,210700,4,166005,980149,21286892,53.3157894736842,0,93.39,15.3047894736842,53.2889144736842,38.011,53.2889144736842,38.011,49.7665172269737,49.7665172269737,35.4984729,TRUE,51.6316666666667,118.345263157895,65.0284210526316,1196,1196,-0.991277563768072,49.7916157894737,1705070,0.439006960941716,0.0639865155802203,7.46,0.221530760315465,9,2021,7.08673793451058
"2021-10","Japan",2021-10-01,17271,4,166005,980149,21286892,66.801,0,93.39,13.4852105263158,66.2648461538462,53.2889144736842,66.2648461538462,53.2889144736842,61.8847398230769,61.8847398230769,49.7665172269737,TRUE,47.22,141.8955,75.096,1088,1088,-2.50140652644836,62.3854539,1722341,0.76863254587679,0.0472625189201015,12.78,0.303352110409932,10,2021,6.99209642741589
"2021-11","Japan",2021-11-01,4293,4,166005,980149,21286892,75.5621052631579,0,93.39,8.7611052631579,73.7733955857386,66.2648461538462,73.7733955857386,66.2648461538462,68.8969741375212,68.8969741375212,61.8847398230769,TRUE,47.22,154.277894736842,78.7152631578947,1143,1078,-1.39204300511936,70.5674501052632,1726634,1.27318316397441,0.0587910385069212,22.77,0.407739161606702,11,2021,6.98286275146894
"2021-12","Japan",2021-12-01,5660,5,548491,7119792,21286892,77.87,0.3,93.39,2.3078947368421,70.2406666666667,73.7733955857386,70.5406666666667,73.7733955857386,65.8779286,65.5977586,68.8969741375212,TRUE,47.22,157.44,79.42875,1241,1078,0.276438102972667,72.722793,1732294,0.814645787044094,0.0991255085616588,18.01,0.281988818789668,12,2021,6.98286275146894
"2022-01","Japan",2022-01-01,1006164,5,548491,7119792,21286892,79.023125,1.744375,93.39,1.15312499999999,56.8118346774194,70.2406666666667,58.5562096774194,70.5406666666667,54.685644217742,53.056572405242,65.8779286,TRUE,47.22,161.1225,80.3072727272727,1098,1098,5.18047646702676,73.7996964375,2738458,0.948486080648122,0.542305006211766,10.56,0.405732548115292,1,2022,7.00124562206948
"2022-02","Japan",2022-02-01,2267421,5,548491,7119792,21286892,79.3435294117647,10.8,93.39,0.320404411764713,41.3325294117647,56.8118346774194,52.1325294117647,58.5562096774194,48.6865692176471,38.6004492176471,54.685644217742,TRUE,47.22,170.687058823529,80.5441176470588,1168,1102,0.812497982008205,74.0989221176471,5005879,0,0,1,NA,2,2022,7.00488198971286
"2019-12","Kenya",2019-12-01,NA,1,-63772,1962,338434,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,717,NA,0,NA,NA,NA,NA,NA,12,2019,6.57507584059962
"2020-01","Kenya",2020-01-01,NA,1,-63772,1962,338434,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,633,NA,0,NA,NA,NA,NA,NA,1,2020,6.45047042214418
"2020-02","Kenya",2020-02-01,NA,1,-63772,1962,338434,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,940,NA,0,NA,NA,NA,NA,NA,2,2020,6.84587987526405
"2020-03","Kenya",2020-03-01,59,1,-63772,1962,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,52.8857692307692,0,0,NA,55,NA,0,59,1.32966134885476,1.01140426470735,4,0.959147917027245,3,2020,4.00733318523247
"2020-04","Kenya",2020-04-01,337,1,-63772,1962,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,88.5816666666667,0,0,NA,660,1.74254548644664,0,396,0.410116318288409,0.655975732336547,2,0.591672778582327,4,2020,6.49223983502047
"2020-05","Kenya",2020-05-01,1566,1,-63772,1962,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,88.89,0,0,NA,883,1.53619694619839,0,1962,1.12753478981913,1.23965939205439,5,0.700576754845952,5,2020,6.78332520060396
"2020-06","Kenya",2020-06-01,4404,2,-61810,81656,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,86.5733333333333,0,0,NA,134,1.03398862129182,0,6366,1.18979851848019,1.24872765284957,7,0.611435486400954,6,2020,4.89783979995091
"2020-07","Kenya",2020-07-01,14270,2,-61810,81656,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,82.3761290322581,0,0,NA,61,1.17564621262831,0,20636,0.762789782754643,0.814622281852351,4,0.550236518410446,7,2020,4.11087386417331
"2020-08","Kenya",2020-08-01,13565,2,-61810,81656,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,71.8945161290323,0,0,NA,570,-0.0506664853778496,0,34201,0.348832095843032,0.636514168294813,2,0.503258334775646,8,2020,6.3456363608286
"2020-09","Kenya",2020-09-01,4328,2,-61810,81656,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,69.012,0,0,NA,688,-1.14238740456671,0,38529,1.11861782886864,0.893223951017086,6,0.624312497341271,9,2020,6.53378883793334
"2020-10","Kenya",2020-10-01,16663,2,-61810,81656,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,44.7148387096774,0,0,NA,900,1.34808515101231,0,55192,1.48449646133689,1.08089566987345,10,0.644708621563517,10,2020,6.80239476332431
"2020-11","Kenya",2020-11-01,28426,2,-61810,81656,338434,0,0,0,0,0,0,0,0,0,0,0,TRUE,51.1096666666667,0,0,NA,398,0.534113526760333,0,83618,1.73843594550859,0.868137152815809,17,0.613591612913885,11,2020,5.98645200528444
"2020-12","Kenya",2020-12-01,12840,3,17884,87117,338434,0,0,78.3094299673335,0,0,0,0,0,0,0,0,TRUE,57.41,0,0,NA,233,-0.794738921055005,0,96458,1.09861228866811,0.964747045221864,6,0.613147192765458,12,2020,5.4510384535657
"2021-01","Kenya",2021-01-01,4315,3,17884,87117,338434,0,0,78.3094299673335,0,0,0,0,0,0,0,0,TRUE,53.5229032258065,0,0,NA,307,-1.09046797372642,0,100773,1.42555537300535,1.16793736772566,6,0.795617602411514,1,2021,5.7268477475872
"2021-02","Kenya",2021-02-01,5200,3,17884,87117,338434,0,0,78.3094299673335,0,0,0,0,0,0,0,0,TRUE,50.93,0,0,NA,359,0.18656130105199,0,105973,1.04289637626498,1.22319185488934,7,0.535942719025992,2,2021,5.88332238848828
"2021-03","Kenya",2021-03-01,28085,3,17884,87117,338434,0,0,78.3094299673335,0,0,0,0,0,0,0,0,TRUE,53.1693548387097,0.0914285714285714,0.0914285714285714,NA,290,1.68657700039701,0,134058,0.70216294980437,1.10601577547035,5,0.436278370466882,3,2021,5.66988092298052
"2021-04","Kenya",2021-04-01,25260,3,17884,87117,338434,0,0,78.3094299673335,0,0,0,0,0,0,0,0,TRUE,70.3393333333333,0.984285714285714,0.984285714285714,NA,843,-0.10601350906205,0,159318,0.672659980666785,1.11611340462972,7,0.345678849043129,4,2021,6.73696695800186
"2021-05","Kenya",2021-05-01,11417,3,17884,87117,338434,0,0,78.3094299673335,0,0,0,0,0,0,0,0,TRUE,74.07,1.73538461538462,1.73538461538462,NA,273,-0.794118644228154,0,170735,1.01991722475001,1.33120589844186,6,0.569226641335639,5,2021,5.60947179518496
"2021-06","Kenya",2021-06-01,13426,4,23345,84353,338434,0.265185185185185,0,78.3094299673335,0.265185185185185,0.265185185185185,0,0.265185185185185,0,0.207665006876336,0.207665006876336,0,TRUE,67.406,2.0662962962963,1.79814814814815,NA,120,0.162089652822369,0.207665006876336,184161,1.39114811414736,0.388734390220929,7,0.714908709851133,6,2021,4.78749174278205
"2021-07","Kenya",2021-07-01,19052,4,23345,84353,338434,1.0136,0,78.3094299673335,0.748414814814815,1.0136,0.265185185185185,1.0136,0.265185185185185,0.793744382148892,0.793744382148892,0.207665006876336,TRUE,64.8122580645161,2.88185185185185,1.88,NA,286,0.349978957422055,0.793744382148892,203213,1.59535499523981,0.214559155176405,8,0.767203580029972,7,2021,5.65599181081985
"2021-08","Kenya",2021-08-01,32650,4,23345,84353,338434,1.35310344827586,0,78.3094299673335,0.33950344827586,1.35310344827586,1.0136,1.35310344827586,1.0136,1.05960759721316,1.05960759721316,0.793744382148892,TRUE,64.3812903225806,3.95344827586207,2.6,NA,617,0.538672772783826,1.05960759721316,235863,1.31268669085821,0,10,0.570092586307561,8,2021,6.42486902390539
"2021-09","Kenya",2021-09-01,13571,4,23345,84353,338434,1.54538461538462,0,78.3094299673335,0.19228116710876,1.54538461538462,1.35310344827586,1.54538461538462,1.35310344827586,1.21018188311057,1.21018188311057,1.05960759721316,TRUE,56.02,5.90038461538462,4.36038461538462,NA,205,-0.877909692623208,1.21018188311057,249434,1.44346829005879,0.194908687187818,7,0.74179596152451,9,2021,5.32300997913841
"2021-10","Kenya",2021-10-01,3876,4,23345,84353,338434,2.2916,0,78.3094299673335,0.74621538461538,2.2916,1.54538461538462,2.2916,1.54538461538462,1.79453889713141,1.79453889713141,1.21018188311057,TRUE,46.2529032258064,8.334,6.0432,NA,884,-1.25313146907071,1.79453889713141,253310,1.88669678465808,0.639031859650177,7,0.969570350190125,10,2021,6.78445706263764
"2021-11","Kenya",2021-11-01,1778,4,23345,84353,338434,4.046,0,78.3094299673335,1.7544,4.046,2.2916,4.046,2.2916,3.16839953647831,3.16839953647831,1.79453889713141,TRUE,32.41,11.298,7.38578947368421,NA,650,-0.779314556936807,3.16839953647831,255088,1.58109375017182,0.348832095843032,6,0.882425223544658,11,2021,6.47697236288968
"2021-12","Kenya",2021-12-01,39940,5,20581,69888,338434,6.32809523809524,0.01,78.3094299673335,2.28209523809524,6.06291005291005,4.046,6.07291005291005,4.046,4.75566124486275,4.74783030186602,3.16839953647831,TRUE,32.41,15.7304761904762,9.55666666666667,NA,604,3.11188919089596,4.95549530874236,295028,1.04379388084415,0,5,0.648545602648026,12,2021,6.40357419793482
"2022-01","Kenya",2022-01-01,26353,5,20581,69888,338434,8.7464,0.1504,78.3094299673335,2.41830476190476,7.7328,6.06291005291005,7.8832,6.07291005291005,6.17328898318483,6.05551160051396,4.75566124486275,FALSE,32.41,20.198,11.6184615384615,NA,208,-0.415796207488535,6.84925598266286,321381,NA,NA,NA,NA,1,2022,5.33753807970132
"2022-02","Kenya",2022-02-01,1565,5,20581,69888,338434,12.5125925925926,0.397037037037037,78.3094299673335,3.7661925925926,11.1594891443167,7.7328,11.5565261813538,7.8832,9.0498497766438,8.7389323361809,6.17328898318483,FALSE,32.41,27.3477777777778,14.4388888888889,NA,483,-2.82369629650702,9.79853993339406,322946,NA,NA,NA,NA,2,2022,6.18001665365257
"2019-12","Latvia",2019-12-01,NA,1,-63415,1066,930254,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,882,NA,0,NA,NA,NA,NA,NA,12,2019,6.78219205600679
